GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0014065	phosphatidylinositol 3-kinase signaling	0.005024094790141247	0.005024094790141247	+1	ANGPT1,AGT,KDR,IGF1,VEGFA,PDGFB,C1QBP
GO:0060993	kidney morphogenesis	0.005618554421692167	0.005618554421692167	+1	AGT,NPNT,FGF10,ADAMTS16,VEGFA,LAMA5
GO:0061326	renal tubule development	0.005618554421692167	0.005618554421692167	+1	AGT,NPNT,ADAMTS16,VEGFA,COL4A1,LAMA5
GO:1901698	response to nitrogen compound	0.0056248746798134575	0.0056248746798134575	+1	SERPINA1A,COL3A1,REN1,AGT,RETN,COL1A1,IGF2,C1QTNF12,IGF1,COL1A2,COL4A1,COL5A2,SERPINA3C,ADIPOQ,ZBED3,LPL,MMP2,CXCL12,YBX1,DAG1
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	0.006195567879301027	0.006195567879301027	+1	ANGPT1,AGT,KDR,IGF1,VEGFA,PDGFB
GO:0072164	mesonephric tubule development	0.006279171992247215	0.006279171992247215	+1	AGT,NPNT,BMPER,ADAMTS16,VEGFA,LAMA5
GO:0072163	mesonephric epithelium development	0.006279171992247215	0.006279171992247215	+1	AGT,NPNT,BMPER,ADAMTS16,VEGFA,LAMA5
GO:0007492	endoderm development	0.007029581544636076	0.007029581544636076	+1	ANGPT1,ANGPT4,VTN,COL5A2,LAMB1,MMP2
GO:0032879	regulation of localization	0.00741355682463265	0.00741355682463265	+1	ANGPT1,LIPG,PON1,REN1,MASP1,PTN,AGT,VTN,RETN,APOC1,TRF,IL15RA,BMPER,FGF10,LGI3,C1QTNF12,FABP5,IGF1,VEGFA,C2,C1QTNF2,ADIPOQ,LPL,PDGFB,CXCL12,DAG1,NAXE,TCP1
GO:2000831	regulation of steroid hormone secretion	0.007838693399612547	0.007838693399612547	+1	REN1,AGT,RETN
GO:0051050	positive regulation of transport	0.008366684668499427	0.008366684668499427	+1	ANGPT1,LIPG,PON1,MASP1,AGT,VTN,RETN,TRF,IL15RA,C1QTNF12,IGF1,VEGFA,C2,C1QTNF2,ADIPOQ,PDGFB
GO:0001658	branching involved in ureteric bud morphogenesis	0.008376647969179921	0.008376647969179921	+1	AGT,NPNT,ADAMTS16,VEGFA,LAMA5
GO:0002018	renin-angiotensin regulation of aldosterone production	0.009215216750385549	0.009215216750385549	+1	REN1,AGT
GO:0042756	drinking behavior	0.009267486633109114	0.009267486633109114	+1	REN1,AGT,MMP17
GO:0051781	positive regulation of cell division	0.010424313557842525	0.010424313557842525	+1	PTN,IGF2,VEGFA,PDGFB,VEGFB,YBX1
GO:0007229	integrin-mediated signaling pathway	0.01089483223072249	0.01089483223072249	+1	COL3A1,PTN,ADAMTS14,PCSK5,LAMA5,LAMB1
GO:0071695	anatomical structure maturation	0.011320536036392461	0.011320536036392461	+1	REN1,ADAMTS12,INSL3,KDR,IGF1,VEGFA,ADAMTS7,MMP2,DAG1
GO:0035272	exocrine system development	0.0114933457856522	0.0114933457856522	+1	FGF10,IGF2,IGF1,LAMA5,DAG1
GO:0051347	positive regulation of transferase activity	0.011771642776971897	0.011771642776971897	+1	ANGPT1,ANGPT4,AGT,KDR,IGF2,IGF1,VEGFA,ADIPOQ,PDGFB,EFNA1,HNRNPA2B1,DAG1,TCP1
GO:0006869	lipid transport	0.012060096057047118	0.012060096057047118	+1	LIPG,PON1,REN1,AGT,RETN,APOC1
GO:0051128	regulation of cellular component organization	0.012460483348866652	0.012460483348866652	+1	ANGPT1,PTN,ELN,AGT,VTN,APOC1,TRF,IL15RA,KDR,TNC,ADAMTS16,IGF2,IGF1,VEGFA,PCSK5,CHADL,KAZALD1,ADIPOQ,SPARCL1,PDGFB,LAMB1,ENPP2,IGFBP7,PI16,EFNA1,CXCL12,HNRNPA2B1,DAG1
GO:0022612	gland morphogenesis	0.01263105918879968	0.01263105918879968	+1	PTN,TNC,FGF10,IGF1,LAMA5,MMP2,DAG1
GO:0035929	steroid hormone secretion	0.012793167058872807	0.012793167058872807	+1	REN1,AGT,RETN
GO:0006935	chemotaxis	0.013051122676330145	0.013051122676330145	+1	ANGPT1,PTN,KDR,FGF10,VEGFA,LAMA5,PDGFB,ENPP2,VEGFB,EFNA1,CXCL12,C1QBP,DAG1
GO:0048259	regulation of receptor-mediated endocytosis	0.013244685953938788	0.013244685953938788	+1	ANGPT1,VTN,APOC1,TRF,VEGFA,ADIPOQ
GO:0042330	taxis	0.013512540883993637	0.013512540883993637	+1	ANGPT1,PTN,KDR,FGF10,VEGFA,LAMA5,PDGFB,ENPP2,VEGFB,EFNA1,CXCL12,C1QBP,DAG1
GO:1901700	response to oxygen-containing compound	0.013611830582950858	0.013611830582950858	+1	SERPINA1A,COL3A1,PON1,REN1,POSTN,AGT,RETN,COL4A3,FGF10,COL1A1,IGF2,C1QTNF12,IGF1,COL1A2,COL4A1,COL5A2,SERPINA3C,C2,ADIPOQ,ZBED3,LPL,MMP2,CXCL12,YBX1,DAG1
GO:0060675	ureteric bud morphogenesis	0.01413195705128007	0.01413195705128007	+1	AGT,NPNT,ADAMTS16,VEGFA,LAMA5
GO:0042063	gliogenesis	0.014157902803567851	0.014157902803567851	+1	COL3A1,PTN,VTN,TRF,FGF10,IGF1,ADGRG1,LAMB1,ENPP2,DAG1
GO:0060429	epithelium development	0.014804112792292917	0.014804112792292917	+1	ANGPT1,ADAMTS12,AGT,RSPO3,NPNT,KDR,TNC,BMPER,FGF10,ADAMTS16,IGF1,VEGFA,COL4A1,ADIPOQ,LAMA5,MMRN2,MMP2,CXCL12,DAG1
GO:0072009	nephron epithelium development	0.01487080181981188	0.01487080181981188	+1	AGT,NPNT,ADAMTS16,VEGFA,ADIPOQ,LAMA5
GO:0031401	positive regulation of protein modification process	0.015976841687078563	0.015976841687078563	+1	ANGPT1,ANGPT4,AGT,VTN,KDR,FGF10,IGF2,IGF1,THPO,CTF1,VEGFA,ADIPOQ,PDGFB,ENPP2,VEGFB,EFNA1,DAG1
GO:0043255	regulation of carbohydrate biosynthetic process	0.017315632781089173	0.017315632781089173	+1	IGF2,C1QTNF12,IGF1,C1QTNF2,ADIPOQ,PDGFB
GO:1905330	regulation of morphogenesis of an epithelium	0.017902740507178255	0.017902740507178255	+1	ADAMTS12,AGT,FGF10,VEGFA,MMRN2
GO:0010720	positive regulation of cell development	0.0180330583644567	0.0180330583644567	+1	PTN,TRF,KDR,IGF1,VEGFA,ADIPOQ,ENPP2,CXCL12,C1QBP,DAG1
GO:0072171	mesonephric tubule morphogenesis	0.01859087253908854	0.01859087253908854	+1	AGT,NPNT,ADAMTS16,VEGFA,LAMA5
GO:0060740	prostate gland epithelium morphogenesis	0.02009598213616561	0.02009598213616561	+1	TNC,FGF10,IGF1,MMP2
GO:0003073	regulation of systemic arterial blood pressure	0.02022597161136722	0.02022597161136722	+1	REN1,POSTN,AGT,KDR,ADAMTS16
GO:0061045	negative regulation of wound healing	0.02051665321132085	0.02051665321132085	+1	VTN,TFPI,TAFA5,MMRN1,PDGFB
GO:0097435	supramolecular fiber organization	0.020710367460084214	0.020710367460084214	+1	COL3A1,ELN,ADAMTS12,MFAP4,TRF,COL1A1,COL1A2,COL5A2,ADAMTS14,ADAMTS7,CHADL,LUM,ZBED3
GO:0048598	embryonic morphogenesis	0.020968189867211315	0.020968189867211315	+1	GREM2,VTN,RSPO3,FGF10,IGF2,COL5A2,ADIPOQ,LAMA5,LAMB1,MMP2,EFNA1,YBX1,DAG1
GO:0044092	negative regulation of molecular function	0.021659415315286406	0.021659415315286406	+1	SERPINA3K,ITIH4,SERPINA3B,SERPINA1A,PTN,AGT,VTN,APOC1,TFPI,COL28A1
GO:0034446	substrate adhesion-dependent cell spreading	0.02173188115104145	0.02173188115104145	+1	POSTN,LAMA5,LAMB1,ENPP2,EFNA1,C1QBP
GO:0035556	intracellular signal transduction	0.021818886761659526	0.021818886761659526	+1	ANGPT1,COL3A1,REN1,AGT,NPNT,INSL3,TRF,KDR,CAP2,BMPER,FGF10,NRG4,FGFBP3,IGF2,C1QTNF12,IGF1,THPO,COL1A2,VEGFA,C1QTNF2,ADGRG1,ADIPOQ,PDGFB,VEGFB,EFNA1,CXCL12,C1QBP,DAG1
GO:0010604	positive regulation of macromolecule metabolic process	0.02200473854143011	0.02200473854143011	+1	ANGPT1,ANGPT4,POSTN,AGT,VTN,NPNT,COL4A3,TRF,KDR,SPON1,TNC,FGF10,IL17RB,ACRBP,COL1A1,IGF2,IGF1,THPO,CTF1,VEGFA,NAMPT,PCOLCE,C1QTNF2,ADIPOQ,LUM,ZBED3,LPL,PDGFB,ENPP2,VEGFB,EFNA1,YBX1,HNRNPA2B1,DAG1,NGRN,TCP1,KARS
GO:0060447	bud outgrowth involved in lung branching	0.022306293565742326	0.022306293565742326	+1	TNC,FGF10
GO:0060512	prostate gland morphogenesis	0.022995094767358407	0.022995094767358407	+1	TNC,FGF10,IGF1,MMP2
GO:0048015	phosphatidylinositol-mediated signaling	0.023291776775941492	0.023291776775941492	+1	ANGPT1,AGT,KDR,IGF1,VEGFA,PDGFB,C1QBP
GO:0031099	regeneration	0.02374465793734394	0.02374465793734394	+1	PTN,VTN,TNC,FGF10,IGF1,MMP2,CXCL12,DAG1
GO:0009893	positive regulation of metabolic process	0.024124139812502013	0.024124139812502013	+1	ANGPT1,ANGPT4,POSTN,AGT,VTN,NPNT,RETN,COL4A3,TRF,KDR,SPON1,TNC,FGF10,IL17RB,ACRBP,COL1A1,IGF2,FABP5,IGF1,THPO,CTF1,VEGFA,NAMPT,PCOLCE,C1QTNF2,ADIPOQ,LUM,ZBED3,LPL,PDGFB,ENPP2,VEGFB,EFNA1,YBX1,HNRNPA2B1,DAG1,NGRN,TCP1,KARS
GO:0050920	regulation of chemotaxis	0.024747611353906886	0.024747611353906886	+1	PTN,KDR,FGF10,VEGFA,PDGFB,VEGFB,CXCL12,C1QBP
GO:0032835	glomerulus development	0.025221655664051944	0.025221655664051944	+1	ANGPT1,COL4A3,COL4A4,ADIPOQ,PDGFB
GO:0010876	lipid localization	0.025259024616522546	0.025259024616522546	+1	LIPG,PON1,REN1,AGT,RETN,APOC1
GO:0030324	lung development	0.02531252863781861	0.02531252863781861	+1	COL3A1,KDR,TNC,FGF10,IGF1,VEGFA,LAMA5,DAG1
GO:0048017	inositol lipid-mediated signaling	0.02621039868061191	0.02621039868061191	+1	ANGPT1,AGT,KDR,IGF1,VEGFA,PDGFB,C1QBP
GO:0032963	collagen metabolic process	0.027240880249913516	0.027240880249913516	+1	RETN,MFAP4,MMP17,COL1A1,COL1A2,MMP2
GO:0001954	positive regulation of cell-matrix adhesion	0.028827952515033027	0.028827952515033027	+1	KDR,VEGFA,PCSK5,ENPP2,DAG1
GO:0031347	regulation of defense response	0.02889599926860921	0.02889599926860921	+1	MASP1,ADAMTS12,TNC,IL17RB,IGF2,C1QTNF12,IGF1,ADIPOQ,MMRN2,FGL2,LPL,C1QBP,KARS
GO:0072078	nephron tubule morphogenesis	0.028971560427813976	0.028971560427813976	+1	AGT,NPNT,ADAMTS16,VEGFA,LAMA5
GO:0051049	regulation of transport	0.029543349016431925	0.029543349016431925	+1	ANGPT1,LIPG,PON1,REN1,MASP1,AGT,VTN,RETN,APOC1,TRF,IL15RA,FGF10,LGI3,C1QTNF12,FABP5,IGF1,VEGFA,C2,C1QTNF2,ADIPOQ
GO:0010827	regulation of glucose transmembrane transport	0.029612655867330927	0.029612655867330927	+1	C1QTNF12,FABP5,IGF1,C1QTNF2,ADIPOQ
GO:0071711	basement membrane organization	0.03175648086724593	0.03175648086724593	+1	COL3A1,COL4A1,LAMB1,DAG1
GO:0015850	organic hydroxy compound transport	0.031822669217585434	0.031822669217585434	+1	LIPG,PON1,REN1,AGT,APOC1
GO:2000855	regulation of mineralocorticoid secretion	0.032203756108846446	0.032203756108846446	+1	REN1,AGT
GO:2000858	regulation of aldosterone secretion	0.032203756108846446	0.032203756108846446	+1	REN1,AGT
GO:0060348	bone development	0.033184621712074036	0.033184621712074036	+1	COL3A1,ADAMTS12,KDR,COL1A1,IGF1,THPO,ADAMTS7
GO:0046326	positive regulation of glucose import	0.03353878666646109	0.03353878666646109	+1	C1QTNF12,IGF1,C1QTNF2,ADIPOQ
GO:0072088	nephron epithelium morphogenesis	0.034604260337113245	0.034604260337113245	+1	AGT,NPNT,ADAMTS16,VEGFA,LAMA5
GO:0033674	positive regulation of kinase activity	0.03599780300971388	0.03599780300971388	+1	ANGPT1,ANGPT4,AGT,KDR,IGF2,IGF1,VEGFA,ADIPOQ,PDGFB,EFNA1,DAG1
GO:0045725	positive regulation of glycogen biosynthetic process	0.03820997665995519	0.03820997665995519	+1	IGF2,IGF1,C1QTNF2
GO:0032885	regulation of polysaccharide biosynthetic process	0.040069127149452814	0.040069127149452814	+1	IGF2,IGF1,C1QTNF2,PDGFB
GO:0044093	positive regulation of molecular function	0.04012063991618999	0.04012063991618999	+1	ANGPT1,ANGPT4,PON1,AGT,VTN,NPNT,COL4A3,KDR,SPON1,FGF10,ACRBP,IGF2,IGF1,VEGFA,PCOLCE,ADIPOQ,PDGFB,EFNA1,HNRNPA2B1,DAG1,TCP1
GO:0072028	nephron morphogenesis	0.04105602242114954	0.04105602242114954	+1	AGT,NPNT,ADAMTS16,VEGFA,LAMA5
GO:0035932	aldosterone secretion	0.04291636449006843	0.04291636449006843	+1	REN1,AGT
GO:0035931	mineralocorticoid secretion	0.04291636449006843	0.04291636449006843	+1	REN1,AGT
GO:0032374	regulation of cholesterol transport	0.04495013820881933	0.04495013820881933	+1	LIPG,PON1,APOC1,ADIPOQ,NAXE
GO:0032371	regulation of sterol transport	0.04495013820881933	0.04495013820881933	+1	LIPG,PON1,APOC1,ADIPOQ,NAXE
GO:0070875	positive regulation of glycogen metabolic process	0.046911776157465765	0.046911776157465765	+1	IGF2,IGF1,C1QTNF2
GO:0007566	embryo implantation	0.04712253748017228	0.04712253748017228	+1	VEGFA,PCSK5,LAMB1,MMP2,C1QBP
KEGG:04512	ECM-receptor interaction	1.9869218974056484e-8	1.9869218974056484e-8	+1	VTN,NPNT,COL4A3,TNC,COL4A5,COL1A1,COL1A2,COL4A1,COL4A4,LAMA5,LAMB1,LAMA4,DAG1
KEGG:04510	Focal adhesion	6.799470531873767e-7	6.799470531873767e-7	+1	VTN,COL4A3,KDR,TNC,COL4A5,COL1A1,IGF1,COL1A2,VEGFA,COL4A1,COL4A4,LAMA5,PDGFB,LAMB1,LAMA4,VEGFB
KEGG:04151	PI3K-Akt signaling pathway	0.0000010373040863029646	0.0000010373040863029646	+1	ANGPT1,ANGPT4,VTN,COL4A3,KDR,TNC,COL4A5,FGF10,COL1A1,IGF2,IGF1,COL1A2,VEGFA,COL4A1,COL4A4,LAMA5,PDGFB,LAMB1,LAMA4,VEGFB,EFNA1
KEGG:04933	AGE-RAGE signaling pathway in diabetic complications	0.000007934984680986165	0.000007934984680986165	+1	COL3A1,AGT,COL4A3,COL4A5,COL1A1,COL1A2,VEGFA,COL4A1,COL4A4,VEGFB,MMP2
KEGG:04974	Protein digestion and absorption	0.000011732680656383777	0.000011732680656383777	+1	COL3A1,ELN,COL4A3,COL28A1,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,COL4A4
KEGG:04926	Relaxin signaling pathway	0.00009663991380036827	0.00009663991380036827	+1	COL3A1,INSL3,COL4A3,COL4A5,COL1A1,COL1A2,VEGFA,COL4A1,COL4A4,VEGFB,MMP2
KEGG:05146	Amoebiasis	0.00011186411319874007	0.00011186411319874007	+1	COL3A1,COL4A3,COL4A5,COL1A1,COL1A2,COL4A1,COL4A4,LAMA5,LAMB1,LAMA4
KEGG:04610	Complement and coagulation cascades	0.002510491256388948	0.002510491256388948	+1	SERPINA1A,CFD,MASP1,VTN,TFPI
KEGG:05222	Small cell lung cancer	0.018117785959894477	0.018117785959894477	+1	COL4A3,COL4A5,COL4A1,COL4A4,LAMA5,LAMB1,LAMA4
REAC:R-MMU-1474244	Extracellular matrix organization	3.276507133366078e-11	3.276507133366078e-11	+1	COL3A1,ELN,ADAMTS4,VTN,MFAP4,COL4A3,KDR,COL28A1,TNC,COL4A5,MMP17,COL1A1,COL1A2,COL4A1,COL5A2,ADAMTS14,PCOLCE,COL4A4,LUM,LAMA5,LAMB1,LAMA4,MMP2,DAG1
REAC:R-MMU-216083	Integrin cell surface interactions	4.57685269714561e-9	4.57685269714561e-9	+1	COL3A1,VTN,COL4A3,KDR,TNC,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,COL4A4,LUM
REAC:R-MMU-1650814	Collagen biosynthesis and modifying enzymes	1.0321283605402639e-8	1.0321283605402639e-8	+1	COL3A1,COL4A3,COL28A1,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,ADAMTS14,PCOLCE,COL4A4
REAC:R-MMU-3000171	Non-integrin membrane-ECM interactions	1.4942494755968327e-8	1.4942494755968327e-8	+1	COL3A1,VTN,COL4A3,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,COL4A4
REAC:R-MMU-2243919	Crosslinking of collagen fibrils	4.984353024403212e-8	4.984353024403212e-8	+1	COL4A3,COL4A5,COL1A1,COL1A2,COL4A1,PCOLCE,COL4A4
REAC:R-MMU-8948216	Collagen chain trimerization	7.780585283592527e-8	7.780585283592527e-8	+1	COL3A1,COL4A3,COL28A1,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,COL4A4
REAC:R-MMU-1474290	Collagen formation	2.2969478676462123e-7	2.2969478676462123e-7	+1	COL3A1,COL4A3,COL28A1,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,ADAMTS14,PCOLCE,COL4A4
REAC:R-MMU-5173214	O-glycosylation of TSR domain-containing proteins	4.386590571367301e-7	4.386590571367301e-7	+1	ADAMTS12,ADAMTS4,SPON1,ADAMTS15,ADAMTS9,ADAMTS16,ADAMTS14,ADAMTS7
REAC:R-MMU-2214320	Anchoring fibril formation	7.418817683903837e-7	7.418817683903837e-7	+1	COL4A3,COL4A5,COL1A1,COL1A2,COL4A1,COL4A4
REAC:R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	0.000001435186599783931	0.000001435186599783931	+1	COL3A1,COL4A3,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,PCOLCE,COL4A4
REAC:R-MMU-1442490	Collagen degradation	0.0000026937162110634226	0.0000026937162110634226	+1	COL3A1,COL4A3,COL4A5,COL1A1,COL1A2,COL4A1,COL5A2,COL4A4,MMP2
REAC:R-MMU-419037	NCAM1 interactions	0.000005164831837645254	0.000005164831837645254	+1	COL3A1,COL4A3,COL4A5,COL4A1,COL5A2,COL4A4
REAC:R-MMU-3000157	Laminin interactions	0.000008066064128685281	0.000008066064128685281	+1	COL4A3,COL4A5,COL4A1,COL4A4,LAMA5,LAMB1,LAMA4
REAC:R-MMU-1474228	Degradation of the extracellular matrix	0.00000993062827185817	0.00000993062827185817	+1	COL3A1,ELN,ADAMTS4,COL4A3,COL4A5,MMP17,COL1A1,COL1A2,COL4A1,COL5A2,COL4A4
REAC:R-MMU-8874081	MET activates PTK2 signaling	0.00001998534501917243	0.00001998534501917243	+1	COL3A1,COL1A1,COL1A2,COL5A2,LAMA5,LAMB1,LAMA4
REAC:R-MMU-9006934	Signaling by Receptor Tyrosine Kinases	0.0001389759095381393	0.0001389759095381393	+1	COL3A1,PTN,COL4A3,KDR,COL4A5,FGF10,COL1A1,FGFBP3,IGF2,IGF1,COL1A2,VEGFA,COL4A1,COL5A2,PCSK5,COL4A4,LAMA5,LAMB1,LAMA4,VEGFB
REAC:R-MMU-8875878	MET promotes cell motility	0.00020624814208626275	0.00020624814208626275	+1	COL3A1,COL1A1,COL1A2,COL5A2,LAMA5,LAMB1,LAMA4
REAC:R-MMU-375165	NCAM signaling for neurite out-growth	0.000483086622236468	0.000483086622236468	+1	COL3A1,COL4A3,COL4A5,COL4A1,COL5A2,COL4A4
REAC:R-MMU-3000178	ECM proteoglycans	0.0005617783674492405	0.0005617783674492405	+1	COL3A1,VTN,TNC,COL1A1,COL1A2,COL5A2,DAG1
REAC:R-MMU-5173105	O-linked glycosylation	0.0017574112805386626	0.0017574112805386626	+1	ADAMTS12,ADAMTS4,SPON1,ADAMTS15,ADAMTS9,ADAMTS16,ADAMTS14,ADAMTS7
REAC:R-MMU-186797	Signaling by PDGF	0.004957461018307153	0.004957461018307153	+1	COL3A1,COL4A3,COL4A5,COL4A1,COL5A2,COL4A4
REAC:R-MMU-6806834	Signaling by MET	0.021489595915889753	0.021489595915889753	+1	COL3A1,COL1A1,COL1A2,COL5A2,LAMA5,LAMB1,LAMA4
REAC:R-MMU-194313	VEGF ligand-receptor interactions	0.029074879357231905	0.029074879357231905	+1	KDR,VEGFA,VEGFB
REAC:R-MMU-195399	VEGF binds to VEGFR leading to receptor dimerization	0.029074879357231905	0.029074879357231905	+1	KDR,VEGFA,VEGFB
REAC:R-MMU-114608	Platelet degranulation 	0.04648124660916288	0.04648124660916288	+1	ITIH4,CFD,TRF,IGF2,IGF1,VEGFA,QSOX1,VEGFB
WP:WP458	Inflammatory response pathway	0.0029577241382762586	0.0029577241382762586	+1	COL3A1,VTN,COL1A1,COL1A2,LAMA5,LAMB1
WP:WP85	Focal adhesion	0.003951933090235254	0.003951933090235254	+1	COL3A1,VTN,TNC,COL1A1,IGF1,COL1A2,VEGFA,COL4A1,COL5A2,COL4A4,LAMA5,PDGFB,LAMB1,LAMA4,VEGFB
WP:WP2841	Focal adhesion: PI3K-Akt-mTOR signaling pathway	0.011232172465579966	0.011232172465579966	+1	ANGPT1,ANGPT4,COL3A1,VTN,KDR,TNC,FGF10,COL1A1,IGF1,COL1A2,VEGFA,COL4A1,COL5A2,COL4A4,LAMA5,PDGFB,LAMB1,LAMA4,VEGFB,EFNA1
WP:WP396	ACE inhibitor pathway	0.028987706813281035	0.028987706813281035	+1	REN1,AGT
