GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0007165	signal transduction	3.8778858267610704e-7	3.8778858267610704e-7	+1	CPZ,CCL21A,IL22RA2,CCL19,CTHRC1,LTA,CCL22,CXCL13,COL1A2,IL1R2,POSTN,COL3A1,COL1A1,PTN,TIMP1,SFRP4,CCL5,SFRP2,CCL6,C3,ANGPTL1,SORL1,CLU,CLEC11A,FN1,OLFML2B,FST,IGFBP6,DKK2,CCL9,SEMA3B,COL4A5,CD48,ANGPTL8,CFD,FGF18,EDN1,WNT2,SPP1,CCL8,PGLYRP1,HPSE,ADAMTS12,LY86,CHSY1,FSTL1,TSLP,FGF7,GREM2,IL15RA,FBN1,HSP90AB1,CALR,IL16,ADAM17,CD40,SDCBP,IL4RA,TNFAIP6,ECM1,DHH,HP,BMP1,TRF,ADAMTS14,GZMA,EMILIN1,GPI1,MILR1,THPO,OGN,CD14,LOXL3,HMGB2,APOE,C1QTNF12,ASPN,NAMPT,IL11RA1,NINJ1,FABP5,CPE,NUCB2,SRGN,CD63,PLAT,DCN,PCSK5,LAMA2,FLT3L,YBX1,LAG3,LAMB1
GO:0009617	response to bacterium	3.9496155490487027e-7	3.9496155490487027e-7	+1	LTA,CXCL13,CCL5,PGLYRP2,C3,ADAMTS4,RNASE6,SPON2,SSC5D,ANG,ACE,CNP,CFD,EDN1,LYZ2,PGLYRP1,LY86,TSLP,ADAM17,HP,TRF,GZMA,WFDC21,EMILIN1,GSDMD,CD14,HMGB2
GO:0044093	positive regulation of molecular function	5.558768412209333e-7	5.558768412209333e-7	+1	CCL21A,CCL19,CTHRC1,CCL22,CXCL13,PON1,CCL5,SFRP2,CCL6,SORL1,CLU,FN1,PCOLCE,CTSS,CCL9,ANG,ACE,IDE,FGF18,EDN1,WNT2,CCL8,ACRBP,FBN1,HSP90AB1,CTSD,ADAM17,CD40
GO:0048585	negative regulation of response to stimulus	6.050405392396621e-7	6.050405392396621e-7	+1	IL22RA2,CTHRC1,CXCL13,IL1R2,COL3A1,SFRP4,CCL5,SFRP2,PGLYRP2,SORL1,CLU,DPP4,FST,FGL2,DKK2,CST7,PGLYRP1,ADAMTS12,GREM2,FBN1,CALR,ADAM17,IL4RA,TNFAIP6,ECM1,EMILIN1,LOXL3,HMGB2,APOE,C1QTNF12,VTN,ASPN,SERPINF1,NUCB2,PLAT,DCN,YBX1,CXCL12,C1QBP
GO:0002252	immune effector process	8.942724855157039e-7	8.942724855157039e-7	+1	CCL19,LTA,PGLYRP2,C3,CLU,DPP4,SPON2,CD5L,FGL2,CFP,C1QA,ACE,CFD,PGLYRP1,ST3GAL1,C1QB,CD40,IL4RA,C1QC,GPI1,MILR1,LOXL3,LAG3,C1RL,C1QBP,KARS
GO:0042742	defense response to bacterium	9.079709140792949e-7	9.079709140792949e-7	+1	LTA,CXCL13,PGLYRP2,ADAMTS4,RNASE6,SPON2,SSC5D,ANG,LYZ2,PGLYRP1,TSLP,ADAM17,HP,TRF,WFDC21,EMILIN1,GSDMD,HMGB2
GO:1903706	regulation of hemopoiesis	9.382421571688518e-7	9.382421571688518e-7	+1	CCL19,PTN,CCL5,PGLYRP2,LRRC17,FGL2,PRXL2A,PGLYRP1,IL15RA,FBN1,IL4RA,TNFAIP6,C1QC,THPO,LOXL3,HMGB2,NINJ1,FLT3L,LAG3
GO:0002690	positive regulation of leukocyte chemotaxis	0.0000010424612631114536	0.0000010424612631114536	+1	CCL21A,CCL19,CXCL13,PTN,CCL5,PLA2G7,EDN1,CALR,ADAM17,CXCL12,C1QBP
GO:0071356	cellular response to tumor necrosis factor	0.0000010480772863401324	0.0000010480772863401324	+1	CCL21A,CCL19,CCL22,COL1A1,CCL5,CCL6,CCL9,EDN1,CCL8,ADAMTS12,ADAM17,CD40
GO:0070371	ERK1 and ERK2 cascade	0.0000010552543901888104	0.0000010552543901888104	+1	CCL21A,CCL19,CCL22,CCL5,CCL6,C3,FN1,CCL9,FGF18,EDN1,CCL8,ADAM17,TRF,EMILIN1,THPO,APOE,CXCL12,KARS
GO:0050794	regulation of cellular process	0.000001188868277744739	0.000001188868277744739	+1	CPZ,CCL21A,IL22RA2,CCL19,CTHRC1,LTA,CCL22,CXCL13,COL1A2,IL1R2,POSTN,COL3A1,COL1A1,PTN,TIMP1,SFRP4,CCL5,SFRP2,PGLYRP2,CCL6,MMP3,C3,ANGPTL1,LUM,LIPG,SORL1,CLU,CLEC11A,APOC1,FN1,OLFML2B,DPP4,LRRC17,FST,IGFBP6,MMP2,CD5L,IFI30,FGL2,PLA2G7,CTSS,DKK2,LGI3,CST7,CCL9,CFP,ANG,C1QA,ACE,PRXL2A,SEMA3B,COL4A5,IGSF10,PI16,IDE,CD48,ANGPTL8,CFD,FGF18,EDN1,WNT2,SPP1,AEBP1,CCL8,PGLYRP1,HPSE,ADAMTS12,LY86,COL14A1,CHSY1,FSTL1,TSLP,FGF7,GREM2,IL15RA,ELN,FBN1,HSP90AB1,ST3GAL1,CTSD,CALR,IL16,ADAM17,CD40,SDCBP,IL4RA,TNFAIP6,ECM1,DHH,C1QC,HP,BMP1,TRF,EFEMP2,ADAMTS14,GZMA,EMILIN1,FAP,GPI1,MILR1,THPO,OGN,CHL1,CD14,LOXL2,LOXL3,COL5A2,HMGB2,APOE,SPARC,HYAL1,C1QTNF12,VTN,ASPN,NAMPT,ABCD1,SERPINF1,IL11RA1,NINJ1,FABP5,CPE,NUCB2,COL5A1,SRGN,CD63,PLAT,DCN,PCSK5,LAMA2,FLT3L,PON3,YBX1,LAG3,LAMB1,CTSB,CYB5D2,CXCL12,JAM3,HNRNPA2B1
GO:0051216	cartilage development	0.0000012611029266840735	0.0000012611029266840735	+1	COL3A1,COL1A1,TIMP1,SFRP2,CTSK,FGF18,EDN1,ADAMTS12,CHSY1,ECM1,BMP1,LOXL2,HYAL1
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	0.0000012790775634497656	0.0000012790775634497656	+1	CCL21A,CCL19,CCL22,CXCL13,RNASE6,ANG,CCL8,PGLYRP1,TSLP
GO:0010811	positive regulation of cell-substrate adhesion	0.0000015670277656650602	0.0000015670277656650602	+1	CCL21A,PTN,FN1,SPP1,HPSE,CALR,EFEMP2,EMILIN1,VTN,NINJ1,PCSK5,C1QBP
GO:0065009	regulation of molecular function	0.0000016045700490122436	0.0000016045700490122436	+1	CCL21A,CCL19,CTHRC1,CCL22,CXCL13,PON1,PTN,TIMP1,SFRP4,CCL5,SFRP2,CCL6,C3,SORL1,CLU,APOC1,FN1,PCOLCE,CTSS,DKK2,CST7,CCL9,SERPINB1A,ANG,ACE,PI16,IDE,ANGPTL8,FGF18,EDN1,WNT2,CCL8,ACRBP,GREM2,FBN1,HSP90AB1,CTSD,ADAM17,CD40,ECM1
GO:0030097	hemopoiesis	0.0000016139413344044317	0.0000016139413344044317	+1	CCL19,PTN,CCL5,SFRP2,PGLYRP2,DPP4,LRRC17,FST,FGL2,ACE,PRXL2A,PGLYRP1,IL15RA,FBN1,ST3GAL1,MFAP5,ADAM17,IL4RA,TNFAIP6,C1QC,TRF,THPO,LOXL3,HMGB2,IL11RA1,NINJ1,FLT3L,LAG3,JAM3
GO:0010632	regulation of epithelial cell migration	0.0000027676761499983316	0.0000027676761499983316	+1	CXCL13,PTN,FGF18,FGF7,CALR,ADAM17,CD40,GPI1,APOE,SPARC,HYAL1,SERPINF1,CD63,DCN
GO:0048260	positive regulation of receptor-mediated endocytosis	0.0000028556836130114898	0.0000028556836130114898	+1	CCL21A,CCL19,SFRP4,C3,CLU,TRF,VTN,CD63,PPT1
GO:0043085	positive regulation of catalytic activity	0.000003349372039439693	0.000003349372039439693	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5,SFRP2,CCL6,SORL1,CLU,FN1,PCOLCE,CCL9,ANG,ACE,FGF18,EDN1,CCL8,ACRBP,FBN1,HSP90AB1,CTSD,ADAM17,CD40
GO:0001819	positive regulation of cytokine production	0.0000034234177038670353	0.0000034234177038670353	+1	CCL19,LTA,POSTN,CCL5,C3,LUM,SORL1,CLU,SPON2,HPSE,TSLP,IL16,ADAM17,CD40,IL4RA,GSDMD,CD14,HMGB2
GO:0061448	connective tissue development	0.000003778124942049713	0.000003778124942049713	+1	COL3A1,COL1A1,TIMP1,SFRP2,SORL1,CTSK,FGF18,EDN1,ADAMTS12,CHSY1,ECM1,BMP1,LOXL2,HYAL1,COL5A1
GO:0030162	regulation of proteolysis	0.000004128355655841972	0.000004128355655841972	+1	IL1R2,TIMP1,SFRP2,C3,SORL1,CLU,FN1,PCOLCE,CST7,SERPINB1A,PI16,ANGPTL8,HPSE,ACRBP,HSP90AB1,CTSD,SDCBP,ECM1,WFDC21,GPI1,APOE,VTN,SERPINF1,PLAT,CTSB
GO:0007154	cell communication	0.000004246328830285689	0.000004246328830285689	+1	CPZ,CCL21A,IL22RA2,CCL19,CTHRC1,LTA,CCL22,CXCL13,COL1A2,IL1R2,POSTN,COL3A1,COL1A1,PTN,TIMP1,SFRP4,CCL5,SFRP2,CCL6,C3,ANGPTL1,SORL1,CLU,CLEC11A,FN1,OLFML2B,HAPLN4,FST,IGFBP6,DKK2,CCL9,ACE,SEMA3B,COL4A5,CD48,ANGPTL8,CFD,FGF18,EDN1,WNT2,SPP1,CCL8,PGLYRP1,HPSE,ADAMTS12,LY86,CHSY1,FSTL1,TSLP,FGF7,GREM2,IL15RA,FBN1,HSP90AB1,CALR,IL16,ADAM17,CD40,SDCBP,IL4RA,TNFAIP6,ECM1,DHH,HP,BMP1,TRF,ADAMTS14,GZMA,EMILIN1,GPI1,GSDMD,MILR1,THPO,OGN,CD14,LOXL3,HMGB2,APOE,C1QTNF12,ASPN,NAMPT,IL11RA1,NINJ1,FABP5,CPE,NUCB2,SRGN,CD63,PLAT,DCN,PCSK5,LAMA2,FLT3L,YBX1,LAG3,LAMB1,CXCL12,JAM3,C1QBP,PPT1,KARS,HDGF
GO:0050776	regulation of immune response	0.000004326034683251013	0.000004326034683251013	+1	CCL19,LTA,COL3A1,PGLYRP2,C3,DPP4,CD5L,FGL2,CFP,SERPINB1A,C1QA,CD48,CFD,PGLYRP1,C1QB,CD40,IL4RA,ECM1,C1QC,CD14,LOXL3,HMGB2,APOE,NINJ1,LAG3,C1RL,C1QBP,KARS
GO:0071495	cellular response to endogenous stimulus	0.000004391477536624836	0.000004391477536624836	+1	CXCL13,COL1A2,COL3A1,COL1A1,SFRP4,SFRP2,SORL1,FST,MMP2,CTSS,ACE,FGF18,EDN1,WNT2,ADAMTS12,FSTL1,FGF7,GREM2,CLEC3B,FBN1,HSP90AB1,CALR,ADAM17,SDCBP,TNFAIP6,EMILIN1,COL5A2,HYAL1,C1QTNF12,ASPN,SERPINF1,NUCB2,PLAT,YBX1,CTSB
GO:0007160	cell-matrix adhesion	0.00000489914639531784	0.00000489914639531784	+1	CCL21A,POSTN,COL3A1,FN1,SNED1,HPSE,ADAMTS12,EFEMP2,EMILIN1,VTN,NINJ1,CD63,PCSK5,JAM3
GO:0010810	regulation of cell-substrate adhesion	0.000004953416795327053	0.000004953416795327053	+1	CCL21A,POSTN,COL1A1,PTN,FN1,SPP1,HPSE,CALR,EFEMP2,EMILIN1,VTN,NINJ1,PCSK5,C1QBP
GO:0023052	signaling	0.000005510393150967012	0.000005510393150967012	+1	CPZ,CCL21A,IL22RA2,CCL19,CTHRC1,LTA,CCL22,CXCL13,COL1A2,IL1R2,POSTN,COL3A1,COL1A1,PTN,TIMP1,SFRP4,CCL5,SFRP2,CCL6,C3,ANGPTL1,SORL1,CLU,CLEC11A,FN1,OLFML2B,HAPLN4,FST,IGFBP6,DKK2,CCL9,ACE,SEMA3B,COL4A5,CD48,ANGPTL8,CFD,FGF18,EDN1,WNT2,SPP1,CCL8,PGLYRP1,HPSE,ADAMTS12,LY86,CHSY1,FSTL1,TSLP,FGF7,GREM2,IL15RA,FBN1,HSP90AB1,CALR,IL16,ADAM17,CD40,SDCBP,IL4RA,TNFAIP6,ECM1,DHH,HP,BMP1,TRF,ADAMTS14,GZMA,EMILIN1,GPI1,MILR1,THPO,OGN,CD14,LOXL3,HMGB2,APOE,C1QTNF12,ASPN,NAMPT,IL11RA1,NINJ1,FABP5,CPE,NUCB2,SRGN,CD63,PLAT,DCN,PCSK5,LAMA2,FLT3L,YBX1,LAG3,LAMB1,CXCL12,JAM3,C1QBP,PPT1,KARS,HDGF
GO:0001957	intramembranous ossification	0.000005993719354462847	0.000005993719354462847	+1	COL1A1,MMP2,CTSK,FGF18
GO:0036072	direct ossification	0.000005993719354462847	0.000005993719354462847	+1	COL1A1,MMP2,CTSK,FGF18
GO:1902105	regulation of leukocyte differentiation	0.0000067780433945947525	0.0000067780433945947525	+1	CCL19,CCL5,PGLYRP2,LRRC17,FGL2,PRXL2A,PGLYRP1,IL15RA,FBN1,IL4RA,TNFAIP6,C1QC,LOXL3,NINJ1,FLT3L,LAG3
GO:0045807	positive regulation of endocytosis	0.0000074738351960927345	0.0000074738351960927345	+1	CCL21A,CCL19,SFRP4,C3,CLU,TRF,CD14,APOE,VTN,CD63,PPT1
GO:0048259	regulation of receptor-mediated endocytosis	0.000008151838121960838	0.000008151838121960838	+1	CCL21A,CCL19,SFRP4,C3,CLU,APOC1,SDCBP,TRF,VTN,CD63,PPT1
GO:0002687	positive regulation of leukocyte migration	0.000008155526586954425	0.000008155526586954425	+1	CCL21A,CCL19,CXCL13,PTN,CCL5,PLA2G7,EDN1,CALR,ADAM17,CXCL12,JAM3,C1QBP
GO:0051345	positive regulation of hydrolase activity	0.000008963840265905914	0.000008963840265905914	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5,SFRP2,CCL6,FN1,PCOLCE,CCL9,ANG,CCL8,ACRBP,HSP90AB1,CTSD,CD40
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	0.000010175348984576541	0.000010175348984576541	+1	COL1A2,COL3A1,SFRP4,SFRP2,SORL1,FST,FSTL1,GREM2,FBN1,HSP90AB1,ADAM17,SDCBP,TNFAIP6,TRF,EMILIN1
GO:2001044	regulation of integrin-mediated signaling pathway	0.000011497135466536423	0.000011497135466536423	+1	TIMP1,LOXL3,CD63,PCSK5,LAMA2,LAMB1
GO:0050673	epithelial cell proliferation	0.000014219685615959303	0.000014219685615959303	+1	PTN,CCL5,SFRP2,FST,SERPINB1A,ANG,FGF18,WNT2,FGF7,ADAM17,ECM1,FAP,LOXL2,HMGB2,APOE,SPARC,HYAL1,SERPINF1
GO:0031640	killing of cells of another organism	0.000014800152801686684	0.000014800152801686684	+1	CCL21A,CCL19,CCL22,CXCL13,LYZ2,CCL8,PGLYRP1
GO:0009056	catabolic process	0.000015214046914962368	0.000015214046914962368	+1	PON1,TIMP1,PGLYRP2,LIPG,SORL1,CLU,APOC1,DPP4,MMP2,PLA2G7,CTSS,CTSK,SERPINB1A,ACE,CNP,IDE,RNASET2B,SPP1,PGLYRP1,HPSE,ADAMTS12,HSP90AB1,CTSD,CALR,SDCBP,ENTPD6,DNASE1L2,GPX3,GZMA,FAP,MMP19,GPI1,DPP7,APOE,HYAL1,PLA1A,NAMPT,ABCD1,CPQ,ENTPD5,CPE,DCN,PON3,YBX1,ADAMTS2,CTSB
GO:0071346	cellular response to interferon-gamma	0.000015773487580411348	0.000015773487580411348	+1	CCL21A,CCL19,CCL22,CCL5,CCL6,CCL9,EDN1,CCL8
GO:0051128	regulation of cellular component organization	0.000015813381591594046	0.000015813381591594046	+1	CCL21A,CCL19,CXCL13,PTN,SFRP4,SFRP2,MMP3,C3,SORL1,CLU,APOC1,FN1,DPP4,ACE,PI16,EDN1,AEBP1,CCL8,COL14A1,IL15RA,ELN,CALR,ADAM17,SDCBP,IL4RA,TRF,EFEMP2,EMILIN1,FAP,CD14,APOE,SPARC,HYAL1,VTN,SERPINF1,COL5A1,SRGN,CD63,DCN,PCSK5,LAMA2,FLT3L,LAMB1,CXCL12,JAM3,HNRNPA2B1,PPT1
GO:0007229	integrin-mediated signaling pathway	0.00001591806668176206	0.00001591806668176206	+1	COL3A1,PTN,TIMP1,FN1,ADAMTS14,LOXL3,CD63,PCSK5,LAMA2,LAMB1
GO:0045861	negative regulation of proteolysis	0.000017011118633266947	0.000017011118633266947	+1	IL1R2,TIMP1,SFRP2,C3,SORL1,CST7,SERPINB1A,PI16,HSP90AB1,SDCBP,ECM1,WFDC21,GPI1,VTN,SERPINF1,PLAT,CTSB
GO:1902106	negative regulation of leukocyte differentiation	0.000018188392364821913	0.000018188392364821913	+1	PGLYRP2,LRRC17,FGL2,PGLYRP1,FBN1,IL4RA,TNFAIP6,C1QC,LOXL3,LAG3
GO:0050830	defense response to Gram-positive bacterium	0.00002055567942973024	0.00002055567942973024	+1	LTA,PGLYRP2,RNASE6,SSC5D,ANG,LYZ2,PGLYRP1,ADAM17,GSDMD,HMGB2
GO:0002521	leukocyte differentiation	0.00002101815272471047	0.00002101815272471047	+1	CCL19,CCL5,PGLYRP2,DPP4,LRRC17,FGL2,PRXL2A,PGLYRP1,IL15RA,FBN1,ST3GAL1,ADAM17,IL4RA,TNFAIP6,C1QC,TRF,LOXL3,IL11RA1,NINJ1,FLT3L,LAG3
GO:0022603	regulation of anatomical structure morphogenesis	0.000021934575956901526	0.000021934575956901526	+1	CTHRC1,POSTN,PTN,CCL5,SFRP2,C3,FN1,FGF18,EDN1,WNT2,HPSE,ADAMTS12,FGF7,CALR,CD40,ECM1,EMILIN1,APOE,SPARC,HYAL1,SERPINF1,NINJ1,CPE,DCN,CXCL12,C1QBP,NAXE
GO:0043408	regulation of MAPK cascade	0.000023530717837598662	0.000023530717837598662	+1	CCL21A,CCL19,CCL22,SFRP4,CCL5,SFRP2,CCL6,C3,SORL1,FN1,IGFBP6,CCL9,FGF18,EDN1,CCL8
GO:0030336	negative regulation of cell migration	0.000024824677201139307	0.000024824677201139307	+1	CCL21A,CXCL13,COL3A1,PTN,TIMP1,SFRP2,DPP4,CALR,TNFAIP6,EMILIN1,APOE,SERPINF1,CD63,DCN,CXCL12
GO:1903707	negative regulation of hemopoiesis	0.000025819464554202708	0.000025819464554202708	+1	PGLYRP2,LRRC17,FGL2,PGLYRP1,FBN1,IL4RA,TNFAIP6,C1QC,LOXL3,LAG3
GO:1901575	organic substance catabolic process	0.000026134908305174317	0.000026134908305174317	+1	PON1,TIMP1,PGLYRP2,LIPG,SORL1,CLU,APOC1,DPP4,MMP2,PLA2G7,CTSS,CTSK,SERPINB1A,ACE,CNP,IDE,RNASET2B,SPP1,PGLYRP1,HPSE,ADAMTS12,HSP90AB1,CTSD,CALR,SDCBP,ENTPD6,DNASE1L2,GZMA,FAP,GPI1,DPP7,APOE,HYAL1,PLA1A,ABCD1,CPQ,ENTPD5,CPE,PON3,YBX1,CTSB,PPT1,RSPRY1
GO:0048468	cell development	0.000027603764575852147	0.000027603764575852147	+1	CCL21A,CCL19,CTHRC1,LTA,POSTN,PTN,SFRP2,C3,SORL1,CLU,FN1,MMP2,C1QA,ACE,CNP,PI16,ANGPTL8,FGF18,EDN1,WNT2,HPSE,COL14A1,CHSY1,ACRBP,IL15RA,FBN1,HSP90AB1,CALR,ADAM17,TNFAIP6,ECM1,DHH,DNASE1L2,TRF,EFEMP2,THPO,CHL1,HMGB2,APOE,SERPINF1,NINJ1,LAMA2,LAMB1,CXCL12,JAM3,C1QBP
GO:0051050	positive regulation of transport	0.000030234809846311348	0.000030234809846311348	+1	CCL21A,CCL19,PON1,SFRP4,CCL5,C3,LIPG,SORL1,CLU,CTSS,CFP,ANG,EDN1,SPP1,IL15RA,HSP90AB1,CALR,SDCBP,IL4RA,TRF,CD14,APOE,C1QTNF12,VTN,NUCB2,CD63,CXCL12,PPT1
GO:0006898	receptor-mediated endocytosis	0.00003151254112995436	0.00003151254112995436	+1	CCL21A,CCL19,SFRP4,C3,SORL1,CLU,APOC1,SDCBP,TRF,CD14,APOE,VTN,CD63,PPT1
GO:0070372	regulation of ERK1 and ERK2 cascade	0.00003200805089362005	0.00003200805089362005	+1	CCL21A,CCL19,CCL22,CCL5,CCL6,C3,FN1,CCL9,FGF18,CCL8,ADAM17,EMILIN1,THPO,APOE
GO:0050790	regulation of catalytic activity	0.00003323884451630011	0.00003323884451630011	+1	CCL21A,CCL19,CCL22,CXCL13,PTN,TIMP1,CCL5,SFRP2,CCL6,C3,SORL1,CLU,APOC1,FN1,PCOLCE,CST7,CCL9,SERPINB1A,ANG,ACE,PI16,ANGPTL8,FGF18,EDN1,CCL8,ACRBP,FBN1,HSP90AB1,CTSD,ADAM17,CD40,ECM1
GO:0042592	homeostatic process	0.000033809422683362684	0.000033809422683362684	+1	CCL21A,CCL19,COL3A1,SFRP4,CCL5,LIPG,CTSS,CTSK,SERPINB1A,ACE,NAPSA,IDE,ANGPTL8,EDN1,SPP1,CCL8,COL14A1,FSTL1,FGF7,FBN1,ADAM17,CD40,IL4RA,TRF,CRISPLD1,GPI1,CP,HMGB2,APOE,C1QTNF12,ABCD1,SERPINF1,FABP5,NUCB2,NPC2,FLT3L,JAM3,PPT1
GO:2001046	positive regulation of integrin-mediated signaling pathway	0.00003391495085153603	0.00003391495085153603	+1	LOXL3,CD63,PCSK5,LAMA2,LAMB1
GO:0001906	cell killing	0.00003752057127364108	0.00003752057127364108	+1	CCL21A,CCL19,CCL22,CXCL13,C3,CD5L,LYZ2,CCL8,PGLYRP1,HSP90AB1
GO:0000165	MAPK cascade	0.00003755416244663084	0.00003755416244663084	+1	CCL21A,CCL19,CCL22,SFRP4,CCL5,SFRP2,CCL6,C3,SORL1,FN1,IGFBP6,CCL9,FGF18,EDN1,CCL8,ADAM17,CD40,TRF,EMILIN1,THPO,APOE
GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.000038815298019191424	0.000038815298019191424	+1	CCL21A,CCL19,CCL22,CCL5,CCL6,C3,CCL9,FGF18,CCL8,ADAM17,THPO,APOE
GO:0090022	regulation of neutrophil chemotaxis	0.00003952695916938535	0.00003952695916938535	+1	CCL21A,CCL19,DPP4,EDN1,TNFAIP6,JAM3,C1QBP
GO:0010941	regulation of cell death	0.000039902934219798355	0.000039902934219798355	+1	CCL21A,CCL19,LTA,PTN,TIMP1,SFRP4,CCL5,SFRP2,SORL1,CLU,FN1,MMP2,C1QA,ACE,EDN1,SPP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,CTSD,ADAM17,CD40,HP,GZMA,EMILIN1,FAP,GPI1,CHL1,HMGB2,APOE,SERPINF1,FLT3L,YBX1,CTSB,CXCL12,C1QBP,PPT1,HDGF
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.00004185493833350831	0.00004185493833350831	+1	SFRP4,SFRP2,SORL1,FST,FSTL1,GREM2,FBN1,HSP90AB1,ADAM17,SDCBP,TNFAIP6,EMILIN1,ASPN
GO:0071622	regulation of granulocyte chemotaxis	0.00004306436053577632	0.00004306436053577632	+1	CCL21A,CCL19,CCL5,DPP4,EDN1,TNFAIP6,JAM3,C1QBP
GO:0033627	cell adhesion mediated by integrin	0.00004307511806427733	0.00004307511806427733	+1	CCL21A,CXCL13,CCL5,DPP4,FBN1,ADAM17,EMILIN1,VTN,JAM3
GO:0008219	cell death	0.00004457098735240412	0.00004457098735240412	+1	CCL21A,CCL19,LTA,PTN,TIMP1,SFRP4,CCL5,SFRP2,SORL1,CLU,FN1,MMP2,CD5L,C1QA,ACE,EDN1,SPP1,PGLYRP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,CTSD,ADAM17,CD40,HP,GZMA,EMILIN1,FAP,GPI1,GSDMD,CHL1,HMGB2,APOE,SERPINF1,NINJ1,SRGN,FLT3L,YBX1,CTSB,CXCL12,C1QBP,PPT1,HDGF
GO:0006897	endocytosis	0.0000448807743055424	0.0000448807743055424	+1	CCL21A,CCL19,SFRP4,C3,SORL1,CLU,APOC1,SPON2,CD5L,SSC5D,CFP,LGALS3BP,SDCBP,TRF,PRSS12,CD14,LOXL2,LOXL3,APOE,VTN
GO:2000146	negative regulation of cell motility	0.000047401427835160876	0.000047401427835160876	+1	CCL21A,CXCL13,COL3A1,PTN,TIMP1,SFRP2,DPP4,CALR,TNFAIP6,EMILIN1,APOE,SERPINF1,CD63,DCN,CXCL12
GO:0045765	regulation of angiogenesis	0.000049365298061556596	0.000049365298061556596	+1	PTN,CCL5,SFRP2,C3,FGF18,HPSE,CD40,ECM1,EMILIN1,SPARC,HYAL1,SERPINF1,NINJ1,DCN,NAXE
GO:0030510	regulation of BMP signaling pathway	0.00005833040372130841	0.00005833040372130841	+1	SFRP4,SFRP2,SORL1,FST,FSTL1,GREM2,FBN1,TNFAIP6
GO:1901342	regulation of vasculature development	0.00005855028621760817	0.00005855028621760817	+1	PTN,CCL5,SFRP2,C3,FGF18,HPSE,CD40,ECM1,EMILIN1,SPARC,HYAL1,SERPINF1,NINJ1,DCN,NAXE
GO:1901565	organonitrogen compound catabolic process	0.00006350300602921287	0.00006350300602921287	+1	TIMP1,PGLYRP2,SORL1,CLU,APOC1,DPP4,MMP2,PLA2G7,CTSS,CTSK,SERPINB1A,ACE,IDE,PGLYRP1,HPSE,ADAMTS12,HSP90AB1,CTSD,CALR,SDCBP,GZMA,FAP,DPP7,APOE,HYAL1,ABCD1,CPQ,ENTPD5,CPE
GO:0010628	positive regulation of gene expression	0.00006566880823558283	0.00006566880823558283	+1	CCL19,LTA,POSTN,SFRP4,CCL5,C3,LUM,SORL1,CLU,FN1,SPON2,ANGPTL8,FGF18,HPSE,TSLP,FGF7,CALR,IL16,ADAM17,CD40,IL4RA,EMILIN1,GPI1,GSDMD,CD14,HMGB2
GO:0001775	cell activation	0.0000700194393674006	0.0000700194393674006	+1	CCL21A,CCL19,TIMP1,CCL5,PGLYRP2,CLU,FN1,DPP4,FGL2,CST7,C1QA,CD48,PGLYRP1,TSLP,IL15RA,ST3GAL1,ADAM17,CD40,IL4RA,EMILIN1,MILR1,LOXL3,APOE,NAMPT,IL11RA1,PLAT,FLT3L,LAG3,CXCL12,KARS
GO:0034341	response to interferon-gamma	0.00007335163900723781	0.00007335163900723781	+1	CCL21A,CCL19,CCL22,CCL5,CCL6,CCL9,EDN1,CCL8,CD40
GO:1901700	response to oxygen-containing compound	0.0000739097237797898	0.0000739097237797898	+1	CCL21A,CCL19,LTA,CXCL13,COL1A2,PON1,POSTN,COL3A1,COL1A1,TIMP1,CCL5
GO:0051130	positive regulation of cellular component organization	0.0000758144384033704	0.0000758144384033704	+1	CCL21A,CCL19,CXCL13,PTN,SFRP4,MMP3,C3,CLU,FN1,EDN1,CCL8,ADAM17,SDCBP,IL4RA,TRF,EFEMP2,EMILIN1,CD14,APOE,HYAL1,VTN,SERPINF1,CD63,DCN,PCSK5,FLT3L,CXCL12,HNRNPA2B1,PPT1
GO:0045596	negative regulation of cell differentiation	0.00007679552394243391	0.00007679552394243391	+1	POSTN,PTN,SFRP2,PGLYRP2,SORL1,LRRC17,FST,FGL2,CCL9,PI16,PGLYRP1,ADAMTS12,FBN1,CALR,IL4RA,TNFAIP6,C1QC,LOXL3,COL5A2,NUCB2,COL5A1,YBX1,LAG3
GO:0030100	regulation of endocytosis	0.00007723731328820368	0.00007723731328820368	+1	CCL21A,CCL19,SFRP4,C3,CLU,APOC1,SDCBP,TRF,CD14,APOE,VTN,CD63,PPT1
GO:0030574	collagen catabolic process	0.00008908393415928588	0.00008908393415928588	+1	MMP2,CTSS,CTSK,FAP,MMP19,ADAMTS2,CTSB
GO:0050918	positive chemotaxis	0.00009044360388069281	0.00009044360388069281	+1	CCL21A,CCL5,CCL6,CCL9,FGF7,IL16,HMGB2,CXCL12
