"EnrichmentMap::Colouring (scat_d_en)","EnrichmentMap::ES (scat_d_en)","EnrichmentMap::fdr_qvalue (scat_d_en)","EnrichmentMap::fwer_qvalue (scat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_d_en)","EnrichmentMap::pvalue (scat_d_en)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"0.9999999999999989",,"1.1308759931742539E-15",,"CCL21A|CCL19|LTA|CCL22|CNP|CXCL13|GZMA|NPC2|CCL5|AMY1|PGLYRP2|CCL6|C3|CLU|CCL9|SERPINB1A|C1QA|ACE|CCL8|PGLYRP1|LY86|TSLP|ADAM17|CD40|IL4RA|HP|GSDMD|CD14|HMGB2|APOE|HYAL1|ADAMTS4|RNASE6|DPP4|SPON2|FGL2|SSC5D|CFP|ANG|CFD|RNASET2B|EDN1|LYZ2|C1QB|C1QC|TRF|WFDC21|EMILIN1|LAG3|C1RL|CXCL12|CHID1|C1QBP|FAP|CALR","response to biotic stimulus","55","ENR","GO:0009607","1.0","1.1308759931742539E-15","Cluster 1","Clustered","95.69584158415842","GO:0009607","false","GO:0009607"
"0.9707663993966537",,"0.029233600603346337",,"DCN|EMILIN1|CXCL12|IL1R2|NUCB2|C1QBP|CCL5|SFRP2|CLU|CTHRC1|ADAMTS12|ADAM17|SFRP4|TNFAIP6|ECM1|SORL1|FST|HMGB2|APOE|DKK2|GREM2|FBN1|CALR|YBX1|ASPN","negative regulation of signal transduction","25","ENR","GO:0009968","1.0","0.029233600603346337","Cluster 3","Clustered","45.10629296668429","GO:0009968","false","GO:0009968"
"1.0",,"5.284817337094107E-25",,"PLAT|CCL21A|IL22RA2|CCL19|LTA|PON1|CCL22|CNP|CXCL13|GZMA|CHL1|PTN|NUCB2|NPC2|CCL5|AMY1|PGLYRP2|CCL6|C3|CLU|FN1|PLA2G7|CTSS|CST7|CCL9|SERPINB1A|C1QA|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|LY86|TSLP|IL16|ADAM17|CD40|IL4RA|TNFAIP6|HP|GSDMD|CD14|HMGB2|APOE|HYAL1|C1QTNF12|SERPINF1|NINJ1|ADAMTS4|RNASE6|DPP4|SPON2|FGL2|SSC5D|CFP|ANG|CFD|RNASET2B|EDN1|LYZ2|C1QB|C1QC|TRF|WFDC21|EMILIN1|LAG3|C1RL|CXCL12|JAM3|CHID1|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|MMP2|VTN|LAMA2|LIPG|SORL1|FGF18|SPP1|CHSY1|FGF7|CALR|GPI1|CD63","response to external stimulus","87","ENR","GO:0009605","1.0","5.284817337094107E-25","Cluster 1","Clustered","88.7887919640497","GO:0009605","false","GO:0009605"
"1.0",,"7.348809173850504E-18",,"CCL21A|CCL19|LTA|CXCL13|PTN|TIMP1|CCL5|PGLYRP2|C3|CLU|FN1|CST7|CCL9|C1QA|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|LOXL3|HMGB2|APOE|HYAL1|ABCD1|SERPINF1|NINJ1|DPP4|FGL2|ANG|EDN1|C1QB|C1QC|TRF|WFDC21|EMILIN1|LAG3|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|COL14A1|ELN|ADAMTS15|EFEMP2|FAP|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|SFRP4|SORL1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|ASPN|CPE|SRGN|CD63|DCN|FLT3L|NAXE|CNP|CHL1|NUCB2|ST3GAL1|MFAP5|IL11RA1|CTHRC1|IGSF10|FSTL1|PCSK5|ANGPTL8|ACRBP|DHH|CPQ|CTSB|DKK2|SEMA3B|GREM2|CLEC3B|YBX1|MFAP2|HAPLN4|DNASE1L2|CRISPLD1|CYB5D2|PPT1","developmental process","118","ENR","GO:0032502","1.0","7.348809173850504E-18","Cluster 1","Clustered","90.37465852949724","GO:0032502","false","GO:0032502"
"0.9946042342442506",,"0.005395765755749358",,"CCL21A|ADAM17|CD40|CCL19|SORL1|CCL5|FGF18|CLU|FBN1|HSP90AB1|ACE|ANG|EDN1","positive regulation of transferase activity","13","ENR","GO:0051347","1.0","0.005395765755749358","Cluster 1","Clustered","90.81652892561983","GO:0051347","false","GO:0051347"
"0.9999999999999996",,"4.3141468314649817E-16",,"CCL21A|CCL19|LTA|CXCL13|IL1R2|PTN|TIMP1|CCL5|PGLYRP2|C3|CLU|FN1|PLA2G7|CTSS|CST7|SERPINB1A|C1QA|ACE|PGLYRP1|HPSE|ADAMTS12|TSLP|IL16|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|GSDMD|CD14|LOXL3|HMGB2|APOE|HYAL1|NAMPT|ABCD1|SERPINF1|NINJ1|DPP4|SPON2|FGL2|SSC5D|ANG|EDN1|C1QC|TRF|EMILIN1|LAG3|CXCL12|JAM3|CHID1|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|LUM|MMP2|COL14A1|ELN|VWA1|EFEMP2|FAP|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|SFRP4|LIPG|SORL1|APOC1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|ASPN|FABP5|CPE|SRGN|CD63|PLAT|DCN|FLT3L|NAXE|PON1|CNP|CHL1|IDE|ST3GAL1|MFAP5|IL11RA1|CTHRC1|IGSF10|FSTL1|PCSK5|NAPSA|ACRBP|DHH|SCPEP1|RNPEP|CTSB|CLEC11A|DKK2|SEMA3B|GREM2|CLEC3B|PON3|YBX1|MFAP2|HAPLN4|DNASE1L2|CYB5D2|PPT1","multicellular organismal process","134","ENR","GO:0032501","1.0","4.3141468314649817E-16","Cluster 1","Clustered","88.80874395786739","GO:0032501","false","GO:0032501"
"0.9926522524671227",,"0.007347747532877244",,"MMP2|IL11RA1|LAMB1|CALR|ACE|PCSK5|PTN|CTSB|C1QBP|TIMP1|EDN1","multi-organism reproductive process","11","ENR","GO:0044703","1.0","0.007347747532877244","Cluster 8","Clustered","39.95354239256678","GO:0044703","false","GO:0044703"
"0.9870235051240834",,"0.012976494875916582",,"MMP2|IL11RA1|LAMB1|CALR|ACE|PCSK5|PTN|CTSB|C1QBP|TIMP1|EDN1","multi-multicellular organism process","11","ENR","GO:0044706","1.0","0.012976494875916582","Cluster 8","Clustered","39.95354239256678","GO:0044706","false","GO:0044706"
"0.9992707618726809",,"7.292381273190376E-4",,"COL5A1|LAMA2|LAMB1|COL1A2|COL3A1|COL1A1|COL5A2|FN1","MET promotes cell motility","8","ENR","REAC:R-MMU-8875878","1.0","7.292381273190376E-4","Cluster 6","Clustered","26.215300546448088","REAC:R-MMU-8875878","false","REAC:R-MMU-8875878"
"0.9739282782635604",,"0.02607172173643953",,"MMP2|IL11RA1|LAMB1|CALR|ACE|PCSK5|PTN|CTSB|C1QBP|TIMP1","female pregnancy","10","ENR","GO:0007565","1.0","0.02607172173643953","Cluster 8","Clustered","38.86411149825784","GO:0007565","false","GO:0007565"
"0.9966496048569633",,"0.003350395143036714",,"MMP2|IL11RA1|LAMB1|CALR|PCSK5|C1QBP|TIMP1","embryo implantation","7","ENR","GO:0007566","1.0","0.003350395143036714","Cluster 8","Seed","40.0","GO:0007566","false","GO:0007566"
"0.999870482393489",,"1.295176065109939E-4",,"C1QA|C3|C1QB|C1QC","synapse pruning","4","ENR","GO:0098883","1.0","1.295176065109939E-4","Cluster 5","Clustered","32.0","GO:0098883","false","GO:0098883"
"0.9815903385452487",,"0.01840966145475131",,"TRF|CCL21A|EMILIN1|CCL19|LTA|POSTN|CCL5|COL1A1|SFRP2|C3|LUM|CLU|FN1|ACE|HPSE|PCOLCE|TSLP|ANGPTL8|ACRBP|VTN|CTSD|IL16|ADAM17|CD40|IL4RA|SFRP4|SORL1|GSDMD|CD14|HMGB2|APOE|FGF18|WNT2|NAMPT|SPP1|FGF7|FBN1|HSP90AB1|SPON2|CALR|SDCBP|GPI1|ANG|THPO|EDN1","positive regulation of macromolecule metabolic process","45","ENR","GO:0010604","1.0","0.01840966145475131","Cluster 1","Clustered","95.02505157677572","GO:0010604","false","GO:0010604"
"0.9999999831575235",,"1.6842476496211957E-8",,"CCL21A|CCL19|CCL9|CCL22|CXCL13|CCL8|CCL5|CCL6|EDN1","chemokine-mediated signaling pathway","9","ENR","GO:0070098","1.0","1.6842476496211957E-8","Cluster 1","Clustered","103.558352402746","GO:0070098","false","GO:0070098"
"0.9999998062595801",,"1.9374041998249445E-7",,"TRF|CCL21A|EMILIN1|TNFAIP6|COL1A2|LOXL3|COL3A1|APOE|COL1A1|SFRP2|LUM|CLU|MFAP5|AEBP1|COL14A1|HSP90AB1|ELN|EFEMP2|ANG|ADAMTS14|ADAMTS12|EDN1|LOXL2|COL5A2","supramolecular fiber organization","24","ENR","GO:0097435","1.0","1.9374041998249445E-7","Cluster 6","Clustered","29.0","GO:0097435","false","GO:0097435"
"0.9999851998471984",,"1.4800152801686684E-5",,"CCL21A|CCL19|CCL22|CXCL13|CCL8|PGLYRP1|LYZ2","killing of cells of another organism","7","ENR","GO:0031640","1.0","1.4800152801686684E-5","Cluster 1","Clustered","100.45811699550018","GO:0031640","false","GO:0031640"
"0.9868976619733755",,"0.013102338026624501",,"TRF|LTA|CXCL12|PTN|C1QBP|APOE|WNT2|FN1|SERPINF1|NINJ1|CALR|ACE|HPSE","positive regulation of cell development","13","ENR","GO:0010720","1.0","0.013102338026624501","Cluster 2","Clustered","55.19713261648745","GO:0010720","false","GO:0010720"
"1.0",,"5.49797262061277E-26",,"PLAT|DCN|FLT3L|CCL19|NAXE|LTA|CXCL13|IL1R2|PTN|TIMP1|CCL5|PGLYRP2|C3|CLU|FN1|CTSS|CST7|SERPINB1A|ACE|PGLYRP1|HPSE|ADAMTS12|TSLP|IL16|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|GSDMD|CD14|LOXL3|HMGB2|APOE|HYAL1|ABCD1|SERPINF1|NINJ1|SPON2|FGL2|SSC5D|EDN1|C1QC|TRF|EMILIN1|LAG3|CXCL12|CHID1|C1QBP|POSTN|COL1A1|SFRP2|LUM|MMP2|COL14A1|LOXL2|VTN|LAMA2|SFRP4|LIPG|SORL1|APOC1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|ASPN|FABP5|CPE|SRGN|CD63","regulation of multicellular organismal process","86","ENR","GO:0051239","1.0","5.49797262061277E-26","Cluster 4","Clustered","72.91352126134736","GO:0051239","false","GO:0051239"
"0.9853545617868447",,"0.014645438213155348",,"CCL21A|ADAM17|CD40|CCL19|CCL5|SFRP2|C3|FGF18|CLU|FGF7|FBN1|HSP90AB1|SDCBP|ACE|ANG|EDN1|TSLP","positive regulation of protein modification process","17","ENR","GO:0031401","1.0","0.014645438213155348","Cluster 1","Clustered","95.02505157677572","GO:0031401","false","GO:0031401"
"0.9592528535300218",,"0.04074714646997829",,"COL5A1|LAMA2|FLT3L|LAMB1|LOXL3|COL3A1|COL1A1|HYAL1|SFRP2|WNT2|GREM2|FN1|MFAP5|MMP2|CTHRC1|FBN1|YBX1|MFAP2|ACE|PCSK5|GPI1|EDN1|COL5A2|VTN","embryo development","24","ENR","GO:0009790","1.0","0.04074714646997829","Cluster 8","Clustered","38.0","GO:0009790","false","GO:0009790"
"0.9999999927216467",,"7.278353305944484E-9",,"DCN|EMILIN1|CXCL13|COL1A2|COL3A1|COL1A1|SFRP2|FSTL1|ADAMTS12|ADAM17|SFRP4|TNFAIP6|SORL1|FST|HYAL1|FGF18|WNT2|GREM2|CLEC3B|FGF7|FBN1|HSP90AB1|SDCBP|SPARC|ASPN|EDN1|CD63","response to growth factor","27","ENR","GO:0070848","1.0","7.278353305944484E-9","Cluster 3","Clustered","46.14156079854809","GO:0070848","false","GO:0070848"
"0.9999506347019385",,"4.9365298061556596E-5",,"DCN|CD40|EMILIN1|NAXE|ECM1|PTN|CCL5|HYAL1|SFRP2|C3|FGF18|SERPINF1|NINJ1|HPSE|SPARC","regulation of angiogenesis","15","ENR","GO:0045765","1.0","4.9365298061556596E-5","Cluster 2","Clustered","53.328813559322036","GO:0045765","false","GO:0045765"
"0.983459101211254",,"0.01654089878874601",,"CCL21A|CCL19|SFRP4|SFRP2","JNK cascade","4","ENR","GO:0007254","1.0","0.01654089878874601","Cluster 1","Clustered","93.52583318638688","GO:0007254","false","GO:0007254"
"0.9999999982803562",,"1.7196437418859182E-9",,"DCN|EMILIN1|LAG3|PTN|NUCB2|POSTN|PGLYRP2|SFRP2|CCL9|PGLYRP1|ADAMTS12|LOXL2|COL5A2|COL5A1|IL4RA|TNFAIP6|ECM1|SORL1|LRRC17|FST|LOXL3|CTSK|APOE|PI16|SERPINF1|FBN1|CALR|YBX1|FGL2|SPARC|ASPN|CPE|SRGN|C1QC","negative regulation of developmental process","34","ENR","GO:0051093","1.0","1.7196437418859182E-9","Cluster 7","Clustered","39.460408163265306","GO:0051093","false","GO:0051093"
"0.9999999999794057",,"2.0594349875676305E-11",,"TRF|DCN|EMILIN1|FLT3L|CCL19|LTA|CXCL12|PTN|C1QBP|CCL5|COL1A1|SFRP2|C3|CLU|FN1|CTHRC1|ACE|CCL8|EFEMP2|HPSE|LOXL2|LAMA2|CD40|IL4RA|LAMB1|SFRP4|ECM1|SORL1|FST|HMGB2|APOE|HYAL1|FGF18|WNT2|SERPINF1|NINJ1|IL15RA|HSP90AB1|CALR|SDCBP|BMP1|THPO|CYB5D2|EDN1","positive regulation of developmental process","44","ENR","GO:0051094","1.0","2.0594349875676305E-11","Cluster 4","Clustered","71.39223697650664","GO:0051094","false","GO:0051094"
"0.9679223041167662",,"0.03207769588323379",,"COL1A2|COL1A1","skin morphogenesis","2","ENR","GO:0043589","1.0","0.03207769588323379","Cluster 6","Clustered","27.22881355932203","GO:0043589","false","GO:0043589"
"0.9991188978983592",,"8.811021016408363E-4",,"NINJ1|CD40|EMILIN1|ECM1|CCL5|HPSE|HYAL1|SFRP2|C3|FGF18","positive regulation of angiogenesis","10","ENR","GO:0045766","1.0","8.811021016408363E-4","Cluster 11","Clustered","52.34","GO:0045766","false","GO:0045766"
"0.9999554290126476",,"4.457098735240412E-5",,"CCL21A|EMILIN1|FLT3L|CCL19|LTA|CXCL12|GZMA|CHL1|PTN|C1QBP|TIMP1|CCL5|SFRP2|CLU|ST3GAL1|FN1|MMP2|CD5L|C1QA|FSTL1|ACE|PGLYRP1|FAP|TSLP|CTSD|ADAM17|CD40|SFRP4|SORL1|HP|GSDMD|CTSB|HMGB2|APOE|SPP1|SERPINF1|NINJ1|HSP90AB1|YBX1|GPI1|PPT1|EDN1|SRGN|HDGF","cell death","44","ENR","GO:0008219","1.0","4.457098735240412E-5","Cluster 1","Clustered","94.05958499904816","GO:0008219","false","GO:0008219"
"0.9999999999951356",,"4.8643961949260955E-12",,"DCN|EMILIN1|NAXE|CXCL12|JAM3|PTN|COL1A2|CCL5|COL3A1|COL1A1|SFRP2|C3|FN1|MMP2|ACE|PCSK5|EFEMP2|HPSE|FAP|MMP19|LOXL2|COL5A1|CD40|ECM1|APOE|HYAL1|FGF18|WNT2|SERPINF1|NINJ1|ANG|SPARC|EDN1","vasculature development","33","ENR","GO:0001944","1.0","4.8643961949260955E-12","Cluster 2","Clustered","56.26373626373626","GO:0001944","false","GO:0001944"
"0.9917027331387749",,"0.008297266861225127",,"MMP2|COL5A1|LAMB1|GPI1|SFRP2|COL5A2|FN1|VTN","formation of primary germ layer","8","ENR","GO:0001704","1.0","0.008297266861225127","Cluster 6","Clustered","30.941287878787875","GO:0001704","false","GO:0001704"
"0.9922887121187073",,"0.007711287881292718",,"MMP2|COL5A1|LAMB1|COL5A2|FN1|VTN","endoderm formation","6","ENR","GO:0001706","1.0","0.007711287881292718","Cluster 6","Clustered","27.606606606606604","GO:0001706","false","GO:0001706"
"0.9609427634535487",,"0.03905723654645133",,"CCL21A|CCL19","positive regulation of lipid kinase activity","2","ENR","GO:0090218","1.0","0.03905723654645133","Cluster 1","Clustered","96.76886792452831","GO:0090218","false","GO:0090218"
"0.9999999999591263",,"4.087377962088069E-11",,"CCL21A|IL22RA2|CCL19|LTA|CCL22|CXCL13|IL1R2|PTN|TIMP1|CCL5|PGLYRP2|CCL6|C3|CLU|FN1|CD5L|PLA2G7|CTSS|CST7|CCL9|SERPINB1A|C1QA|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|LY86|TSLP|ORM1|ORM3|IL16|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|GSDMD|CD14|LOXL3|HMGB2|APOE|HYAL1|C1QTNF12|NAMPT|ABCD1|SERPINF1|NINJ1|DPP4|SPON2|FGL2|SSC5D|CFP|ANG|CFD|EDN1|C1QB|C1QC|TRF|WFDC21|EMILIN1|LAG3|C1RL|CXCL12|JAM3|CHID1|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|LUM|OLFML2B|MMP2|COL4A5|AEBP1|COL14A1|ELN|EFEMP2|ADAMTS14|FAP|LOXL2|COL5A2|VTN|COL5A1|LAMA2|LAMB1|SFRP4|LIPG|SORL1|APOC1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|ASPN|FABP5|CPE|SRGN|CD63|PLAT|DCN|FLT3L|NAXE|PON1|CNP|GZMA|CHL1|NUCB2|NPC2|IFI30|IDE|CD48|ST3GAL1|MILR1|IL11RA1|CTHRC1|IGFBP6|IGSF10|FSTL1|PCSK5|CPZ|MMP3|PCOLCE|NAPSA|ANGPTL8|ACRBP|CTSD|DHH|SCPEP1|RNPEP|CPQ|CTSB|ANGPTL1|CLEC11A|DKK2|SEMA3B|GREM2|OGN|CP|PON3|YBX1|CRISPLD1|CYB5D2|PPT1|HNRNPA2B1|LGI3|DHRS11","biological regulation","165","ENR","GO:0065007","1.0","4.087377962088069E-11","Cluster 1","Clustered","88.7887919640497","GO:0065007","false","GO:0065007"
"0.9999997125672254",,"2.874327745358692E-7",,"PLAT|CCL21A|DCN|FLT3L|CCL19|CNP|CXCL13|PTN|NUCB2|NPC2|CCL5|IFI30|IDE|C3|CLU|FN1|CTSS|SERPINB1A|FSTL1|ACE|PCSK5|CCL8|HPSE|NAPSA|ANGPTL8|ADAM17|CD40|SCPEP1|IL4RA|RNPEP|CPQ|CTSB|HMGB2|APOE|C1QTNF12|NAMPT|ABCD1|SERPINF1|CP|YBX1|CRISPLD1|EDN1|TRF|EMILIN1|CXCL12|JAM3|DHRS11|COL1A2|POSTN|COL3A1|MMP2|COL14A1|ELN|VTN|SFRP4|LIPG|CTSK|SPP1|FGF7|FBN1|HSP90AB1|CALR|GPI1|SPARC|FABP5|CPE|SRGN","regulation of biological quality","67","ENR","GO:0065008","1.0","2.874327745358692E-7","Cluster 1","Clustered","95.9518315018315","GO:0065008","false","GO:0065008"
"0.9993006492103884",,"6.99350789611581E-4",,"ADAM17|EMILIN1|FBN1|TNFAIP6|SORL1|FST|ASPN|SFRP2|GREM2","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","9","ENR","GO:0090101","1.0","6.99350789611581E-4","Cluster 3","Clustered","45.0","GO:0090101","false","GO:0090101"
"0.9543152880535782",,"0.045684711946421756",,"CTHRC1|SFRP4|CXCL13|CPZ|PTN|CCL5|COL1A1|SFRP2","cell-cell signaling","8","ENR","GO:0007267","1.0","0.045684711946421756","Cluster 8","Clustered","34.80489795918367","GO:0007267","false","GO:0007267"
"0.9774351808700064",,"0.022564819129993686",,"PLA2G7|LIPG|SORL1|APOC1","glycerolipid catabolic process","4","ENR","GO:0046503","1.0","0.022564819129993686","Cluster 9","Clustered","16.801169590643276","GO:0046503","false","GO:0046503"
"0.999998395429951",,"1.6045700490122436E-6",,"CCL21A|CCL19|PON1|CCL22|CXCL13|PTN|TIMP1|CCL5|CCL6|IDE|SFRP2|C3|CLU|FN1|CTSS|CTHRC1|CST7|CCL9|SERPINB1A|ACE|CCL8|PCOLCE|ANGPTL8|ACRBP|CTSD|ADAM17|CD40|SFRP4|ECM1|SORL1|APOC1|DKK2|PI16|FGF18|WNT2|GREM2|FBN1|HSP90AB1|ANG|EDN1","regulation of molecular function","40","ENR","GO:0065009","1.0","1.6045700490122436E-6","Cluster 1","Clustered","88.98547527118956","GO:0065009","false","GO:0065009"
"0.9983296748190691",,"0.0016703251809309554",,"IL16|EMILIN1|LAG3|LTA|CCL5|HMGB2|C3|NINJ1|CTSS|DPP4|ACE|KARS|TSLP","positive regulation of defense response","13","ENR","GO:0031349","1.0","0.0016703251809309554","Cluster 7","Clustered","33.3025641025641","GO:0031349","false","GO:0031349"
"0.9999940062806455",,"5.993719354462847E-6",,"MMP2|CTSK|COL1A1|FGF18","intramembranous ossification","4","ENR","GO:0001957","1.0","5.993719354462847E-6","Cluster 8","Clustered","38.952439024390245","GO:0001957","false","GO:0001957"
"0.9999999858120078",,"1.4187992242990861E-8",,"IL22RA2|EMILIN1|LAG3|LTA|C1QBP|CCL5|PGLYRP2|C3|CTSS|CST7|SERPINB1A|ACE|PGLYRP1|HPSE|ADAMTS12|TSLP|IL16|TNFAIP6|HMGB2|APOE|C1QTNF12|SERPINF1|NINJ1|DPP4|FGL2|KARS","regulation of defense response","26","ENR","GO:0031347","1.0","1.4187992242990861E-8","Cluster 7","Clustered","34.790346907993964","GO:0031347","false","GO:0031347"
"0.9999999067823645",,"9.321763548234007E-8",,"CCL21A|ADAM17|WFDC21|CD40|CCL19|CCL22|CD14|CCL5|COL1A1|CCL6|HYAL1|CCL9|CCL8|ADAMTS12|EDN1","response to tumor necrosis factor","15","ENR","GO:0034612","1.0","9.321763548234007E-8","Cluster 1","Clustered","103.558352402746","GO:0034612","false","GO:0034612"
"0.9999999999999653",,"3.469687881354383E-14",,"DCN|FLT3L|NAXE|CNP|CHL1|PTN|CCL5|C3|CLU|FN1|MFAP5|CTHRC1|ACE|PCSK5|CCL8|HPSE|ADAMTS12|ACRBP|ADAM17|CD40|IL4RA|ECM1|APOE|HYAL1|SEMA3B|GREM2|SERPINF1|NINJ1|YBX1|MFAP2|ANG|CRISPLD1|EDN1|EMILIN1|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|ELN|ADAMTS15|EFEMP2|FAP|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|LAMB1|SFRP4|FST|FGF18|WNT2|CHSY1|FGF7|FBN1|HSP90AB1|CALR|GPI1|SPARC|ASPN|CPE","anatomical structure morphogenesis","67","ENR","GO:0009653","1.0","3.469687881354383E-14","Cluster 4","Clustered","68.3348389039446","GO:0009653","false","GO:0009653"
"0.999999924844975",,"7.515502501282642E-8",,"CCL21A|LAMA2|EMILIN1|CCL19|IL4RA|LAMB1|CXCL12|CXCL13|PTN|C1QBP|CCL5|HYAL1|FN1|SPP1|NINJ1|DPP4|CALR|PCSK5|EFEMP2|HPSE|VTN|CD63","positive regulation of cell adhesion","22","ENR","GO:0045785","1.0","7.515502501282642E-8","Cluster 1","Clustered","88.27535479404638","GO:0045785","false","GO:0045785"
"0.9999483570400288",,"5.164295997116705E-5",,"COL5A1|LAMA2|LAMB1|COL1A2|COL3A1|COL1A1|COL5A2|FN1","MET activates PTK2 signaling","8","ENR","REAC:R-MMU-8874081","1.0","5.164295997116705E-5","Cluster 6","Clustered","26.215300546448088","REAC:R-MMU-8874081","false","REAC:R-MMU-8874081"
"0.9988074882694739",,"0.001192511730526138",,"CCL21A|CCL19|CCL22|CXCL13|CCL5|CCL6","Chemokine signaling pathway","6","ENR","KEGG:04062","1.0","0.001192511730526138","Cluster 1","Clustered","101.66529709228824","KEGG:04062","false","KEGG:04062"
"0.9850064887346058",,"0.014993511265394126",,"CCL21A|CD40|CCL19|HSP90AB1|CXCL12|C1QBP|THPO|CCL5|HPSE|C1QTNF12","protein kinase B signaling","10","ENR","GO:0043491","1.0","0.014993511265394126","Cluster 4","Clustered","81.54263920671244","GO:0043491","false","GO:0043491"
"0.9999840819333182",,"1.591806668176206E-5",,"LAMA2|LAMB1|PCSK5|PTN|TIMP1|ADAMTS14|LOXL3|COL3A1|FN1|CD63","integrin-mediated signaling pathway","10","ENR","GO:0007229","1.0","1.591806668176206E-5","Cluster 8","Clustered","38.21212121212121","GO:0007229","false","GO:0007229"
"0.9954727727456293",,"0.0045272272543707024",,"CCL21A|CCL19|LTA","NF-kappa B signaling pathway","3","ENR","KEGG:04064","1.0","0.0045272272543707024","Cluster 1","Clustered","88.63349347975291","KEGG:04064","false","KEGG:04064"
"0.999999904065704",,"9.593429591270345E-8",,"CCL21A|ADAM17|IL22RA2|CCL19|IL4RA|CCL22|ECM1|CXCL13|IL1R2|CCL5|CCL6|GREM2|IL15RA|CCL9|CCL8|EDN1|TSLP","cytokine-mediated signaling pathway","17","ENR","GO:0019221","1.0","9.593429591270345E-8","Cluster 1","Clustered","103.558352402746","GO:0019221","false","GO:0019221"
"0.9977864702791239",,"0.0022135297208760686",,"TRF|CCL21A|IL22RA2|EMILIN1|CCL19|CCL5|SFRP2|C3|CLU|FN1|ACE|TSLP|VTN|ADAM17|CD40|SORL1|APOC1|APOE|FGF18|FGF7|FBN1|HSP90AB1|SDCBP|ANG|THPO|EDN1","regulation of phosphate metabolic process","26","ENR","GO:0019220","1.0","0.0022135297208760686","Cluster 1","Clustered","95.02505157677572","GO:0019220","false","GO:0019220"
"0.9982374931517829",,"0.00176250684821716",,"DPP4|CXCL13|CCL5","regulation of cell-cell adhesion mediated by integrin","3","ENR","GO:0033632","1.0","0.00176250684821716","Cluster 2","Clustered","61.64188873305283","GO:0033632","false","GO:0033632"
"0.9935066596081437",,"0.006493340391856372",,"DPP4|CXCL13|CCL5","cell-cell adhesion mediated by integrin","3","ENR","GO:0033631","1.0","0.006493340391856372","Cluster 2","Clustered","61.64188873305283","GO:0033631","false","GO:0033631"
"0.99999723232385",,"2.7676761499983316E-6",,"ADAM17|DCN|CD40|CXCL13|PTN|APOE|HYAL1|FGF18|SERPINF1|FGF7|CALR|GPI1|SPARC|CD63","regulation of epithelial cell migration","14","ENR","GO:0010632","1.0","2.7676761499983316E-6","Cluster 2","Clustered","52.64730792498488","GO:0010632","false","GO:0010632"
"0.9890868453702178",,"0.010913154629782132",,"CCL21A|ADAM17|DHH|WFDC21|CCL19|LTA|PON1|CNP|CXCL13|CD14|CCL5|HMGB2|COL1A1|SPP1|MMP2|SPON2|CALR|ACE|GPI1|EDN1|LY86","response to lipid","21","ENR","GO:0033993","1.0","0.010913154629782132","Cluster 4","Clustered","78.68900343642612","GO:0033993","false","GO:0033993"
"0.9982081328762876",,"0.0017918671237123986",,"CCL21A|CXCL13|CCL5","positive regulation of cell adhesion mediated by integrin","3","ENR","GO:0033630","1.0","0.0017918671237123986","Cluster 1","Clustered","101.42813455657492","GO:0033630","false","GO:0033630"
