GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0065008	regulation of biological quality	7.207202835107842e-10	7.207202835107842e-10	+1	APOA5,HPX,SERPINE1,LEP,APOH,SERPINF2,GALP,THBS1,HAMP,ADAMTS5,HABP2,NOG,TEX101,PLG,HRG,KNG1,LBP,GDNF,PRL3C1,BPIFA1,OLFM1,MUC5AC,SEMA3F,CCK,BMP2,CXCL1,LIPC,CRYAB,BMP6,FGF21,AGR2,SFRP1,MYOC,ANXA1,SLIT1,STC2,REG1,PTH,VEGFC,FGB,MMP13,CCL1,TG,KNG2,FSTL4,CEMIP,SRPX2,TNR,LTBP4,FGF2,SEMA3G,MAPT,INHBB,SERPINE2,BMP4,BMP5,KLKB1,BTC,APP,COMP,APOB,F5,PDGFA,PKHD1,PDGFB,INHBA,GPC4,NGF,CCL11,C1QTNF9,CCL24,LOX,GSN,BCHE,ANGPTL3,NENF,WNT5A,SOD3,NTN1,ENPP3,LTBP3,TFF3,ANXA2,PDGFC,SPARCL1
GO:0022008	neurogenesis	7.320375790695505e-10	7.320375790695505e-10	+1	CRTAC1,LEP,MUP20,NOG,GDNF,METRN,GPC1,OLFM1,SEMA3F,CCK,BMP2,SPOCK1,BMP6,TNN,SFRP1,MYOC,ANXA1,SLIT1,SLIT3,REG1,MMP24,VEGFC,ADAMTS1,FSTL4,TNR,FGF5,WNT9A,FGF2,SEMA3G,MAPT,LGALS1,EPHB6,SERPINE2,BMP4,WNT11,BMP5,WNT5B,LAMA3,APP,LAMA5,INHBA,KIRREL3,MATN2,IL34,NGF,CCL11,TULP3,BCHE,NTN4,WNT5A,NTN1,ANXA2,LAMB2,ENPP2
GO:0048522	positive regulation of cellular process	9.093117727252476e-10	9.093117727252476e-10	+1	IFNA9,APOA5,HPX,SERPINE1,LEP,APOH,BMP3,MUP20,SERPINF2,CELA1,THBS1,FSTL3,HAMP,PLA2G5,NOG,TEX101,HRG,FGF1,LBP,GDNF,PRL3C1,METRN,GPC1,OLFM1,RSPO1,LYPD6,DKKL1,ITLN1,SEMA3F,CCK,FGF9,BMP2,CXCL1,HTRA4,BMP6,TNN,FGF21,REG3G,AGR2,SFRP1,FAM20C,MYOC,ANXA1,REG1,PTH,VEGFC,FGB,EGFLAM,MMP13,CCL1,MMP7,ADAMTS1,IGFBP4,OLFM4,CEMIP,SRPX2,BMP10,TNR,FGF5,WNT9A,ENHO,FGF2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,APP,WIF1,COMP,APOB,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,MASP1,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,CCL24,GSN,ANGPTL3,NENF,WNT5A,NTN1,ADAMTSL4,LTBP3,TIMP3,SMOC2,FBLN2,ANXA2,PDGFC,FBLN5,LAMB2,CCDC80,ENPP2,BAG6,BGLAP2
GO:0023052	signaling	1.0026292761821295e-9	1.0026292761821295e-9	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,BMP3,TIMP4,SAA3,SERPINF2,CELA1,GALP,THBS1,FSTL3,HAMP,PLA2G5,FBP1,NOG,IL17RE,PLG,HRG,FGF1,LBP,GDNF,PRL3C1,METRN,GPC1,OLFM1,RSPO1,LYPD6,OTOA,DKKL1,MUC5AC,SEMA3F,CCK,FGF9,BMP2,CXCL1,CRYAB,BPIFB1,DKK4,OTOL1,SMPDL3B,PIGR,BMP6,TNN,FGF21,REG3G,AGR2,SECTM1B,SFRP1,FAM20C,MYOC,ADAMTSL2,IL17D,ANXA1,SLIT3,STC2,REG1,PTH,VWA2,VEGFC,FGB,CCL1,TG,IGFBP4,FSTL4,OLFM4,BMP10,TNR,FGF5,LTBP4,WNT9A,ENHO,FGF2,WFIKKN2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,LAMA3,APP,WIF1,COMP,LAMA5,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,GPC4,OLFML2A,MASP1,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,TULP3,GSN,BCHE,ANGPTL3,NTN4,NENF,WNT5A,NTN1,LTBP3,TIMP3,SMOC2,ADGRE5,ANXA2,PDGFC,SPARCL1,LAMB2
GO:0050920	regulation of chemotaxis	1.493469198816363e-9	1.493469198816363e-9	+1	SERPINE1,THBS1,HRG,FGF1,LBP,SEMA3F,SLIT1,VEGFC,CCL1,FGF2,SEMA3G,APP,PGF,CXCL14,PDGFB,VEGFB,IL34,WNT5A,SMOC2
GO:0007596	blood coagulation	1.7649763686287622e-9	1.7649763686287622e-9	+1	SERPINE1,APOH,SERPINF2,THBS1,HABP2,PLG,HRG,KNG1,FGB,KNG2,SERPINE2,KLKB1,COMP,F5,PDGFA,PDGFB
GO:0010647	positive regulation of cell communication	1.917775364685742e-9	1.917775364685742e-9	+1	HPX,LEP,BMP3,SERPINF2,THBS1,PLA2G5,NOG,FGF1,LBP,PRL3C1,RSPO1,LYPD6,FGF9,BMP2,BMP6,FGF21,AGR2,SFRP1,MYOC,PTH,FGB,CCL1,IGFBP4,BMP10,TNR,WNT9A,ENHO,FGF2,CCBE1,INHBB,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,APP,PDGFA,PDGFB,INHBA,VEGFB,EDA,HBEGF,IL34,NGF,CCL11,CCL24,NENF,WNT5A,TIMP3,SMOC2,PDGFC,LAMB2,BGLAP2
GO:0050673	epithelial cell proliferation	1.9413861944664596e-9	1.9413861944664596e-9	+1	LEP,APOH,THBS1,NOG,FGF1,PRL3C1,FGF9,BMP2,BMP6,REG3G,SFRP1,REG1,VEGFC,IGFBP4,FGF2,ARG1,BMP4,BMP5,LAMA5,PGF,PKHD1,PDGFB,VEGFB,CCL11,CCL24,WNT5A
GO:0007154	cell communication	2.157758458113109e-9	2.157758458113109e-9	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,BMP3,TIMP4,SAA3,SERPINF2,CELA1,GALP,THBS1,FSTL3,HAMP,PLA2G5,FBP1,NOG,IL17RE,PLG,HRG,FGF1,ALB,LBP,GDNF,PRL3C1,METRN,GPC1,OLFM1,RSPO1,LYPD6,OTOA,DKKL1,MUC5AC,SEMA3F,CCK,FGF9,BMP2,CXCL1,CRYAB,BPIFB1,DKK4,OTOL1,SMPDL3B,PIGR,BMP6,TNN,FGF21,REG3G,AGR2,SECTM1B,SFRP1,FAM20C,MYOC,ADAMTSL2,IL17D,ANXA1,SLIT3,STC2,REG1,PTH,VWA2,VEGFC,FGB,CCL1,TG,IGFBP4,FSTL4,OLFM4,BMP10,TNR,FGF5,LTBP4,WNT9A,ENHO,FGF2,WFIKKN2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,LAMA3,APP,WIF1,COMP,LAMA5,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,GPC4,OLFML2A,MASP1,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,TULP3,GSN,BCHE,ANGPTL3,NTN4,NENF,WNT5A,NTN1,LTBP3,TIMP3,SMOC2,ADGRE5,PDGFC,SPARCL1,LAMB2
GO:0007599	hemostasis	2.2792665078501957e-9	2.2792665078501957e-9	+1	SERPINE1,APOH,SERPINF2,THBS1,HABP2,PLG,HRG,KNG1,FGB,KNG2,SERPINE2,KLKB1,COMP,F5,PDGFA,PDGFB
GO:0050817	coagulation	2.2792665078501957e-9	2.2792665078501957e-9	+1	SERPINE1,APOH,SERPINF2,THBS1,HABP2,PLG,HRG,KNG1,FGB,KNG2,SERPINE2,KLKB1,COMP,F5,PDGFA,PDGFB
GO:0051918	negative regulation of fibrinolysis	2.310932471092828e-9	2.310932471092828e-9	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG
GO:0080134	regulation of response to stress	2.6875510898497215e-9	2.6875510898497215e-9	+1	HPX,SERPINE1,LEP,APOH,SERPINF2,THBS1,HAMP,PLG,HRG,KNG1,LBP,CCK,BMP2,CXCL1,SMPDL3B,REG3G,AGR2,SFRP1,ANXA1,FGB,CCL1,KNG2,BMP10,TNR,FGF2,MAPT,ARG1,LGALS1,SERPINE2,BMP4,KLKB1,APP,CFI,PDGFA,PDGFB,VEGFB,MASP1,HBEGF,CCL24,WNT5A,ENPP3,SMOC2,ANXA2,FBLN5,BAG6
GO:0060560	developmental growth involved in morphogenesis	3.2246762030515496e-9	3.2246762030515496e-9	+1	FGF1,OLFM1,SEMA3F,TNN,SFRP1,SLIT1,SLIT3,REG1,FSTL4,TNR,SEMA3G,MAPT,BMP4,WNT11,APP,NGF,CCL11,WNT5A,NTN1,LAMB2
GO:0010033	response to organic substance	3.512101501856372e-9	3.512101501856372e-9	+1	IFNA9,SFRP5,SERPINA1D,HPX,SERPINE1,LEP,TIMP4,SAA3,GALP,THBS1,FSTL3,FBP1,LCN8,NOG,IL17RE,HRG,FGF1,LBP,GDNF,CPN1,GPC1,FGF9,SFTPA1,BMP2,CXCL1,CRYAB,BMP6,FGF21,REG3G,AGR2,SFRP1,FAM20C,ADAMTSL2,ANXA1,SLIT3,STC2,REG1,PTH,VWA2,VEGFC,FGB,MMP13,CCL1,BMP10,FGF5,LTBP4,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,ARG1,CCN1,BMP4,BMP5,APP,COMP,APOB,F5,PGF,PDGFA,PDGFB,INHBA,VEGFB,EDA,IL34,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,GSN,BCHE,ANGPTL3,WNT5A,LTBP3,TIMP3,SMOC2
GO:0045597	positive regulation of cell differentiation	4.474365492970495e-9	4.474365492970495e-9	+1	SERPINE1,MUP20,SERPINF2,HAMP,NOG,GDNF,METRN,GPC1,OLFM1,DKKL1,BMP2,BMP6,SFRP1,FAM20C,MYOC,ANXA1,VEGFC,OLFM4,BMP10,WNT9A,FGF2,MAPT,CCN1,SERPINE2,BMP4,WNT5B,BTC,APP,WIF1,APOB,INHBA,IL34,NGF,NTN1,LTBP3,LAMB2,ENPP2
GO:0050878	regulation of body fluid levels	4.952303637709631e-9	4.952303637709631e-9	+1	SERPINE1,APOH,SERPINF2,THBS1,HABP2,PLG,HRG,KNG1,PRL3C1,BPIFA1,AGR2,FGB,MMP13,KNG2,SERPINE2,KLKB1,BTC,COMP,F5,PDGFA,PDGFB
GO:0045926	negative regulation of growth	5.672507389536434e-9	5.672507389536434e-9	+1	FBP1,NOG,HRG,SEMA3F,CRYAB,SFRP1,SLIT1,SLIT3,STC2,FSTL4,BMP10,TNR,SEMA3G,SERPINE2,BMP4,WNT11,INHBA,WNT5A,NTN1
GO:0016049	cell growth	7.047918011859406e-9	7.047918011859406e-9	+1	HAMP,FBP1,HRG,OLFM1,SEMA3F,CRYAB,TNN,SFRP1,SLIT1,SLIT3,REG1,IGFBP4,FSTL4,BMP10,TNR,SEMA3G,MAPT,SERPINE2,WNT11,APP,INHBA,HBEGF,NGF,WNT5A,NTN1,FBLN5,LAMB2
GO:0001936	regulation of endothelial cell proliferation	7.333520433543382e-9	7.333520433543382e-9	+1	LEP,APOH,THBS1,PRL3C1,BMP2,BMP6,VEGFC,FGF2,ARG1,BMP4,PGF,PDGFB,VEGFB,CCL11,CCL24,WNT5A
GO:0071310	cellular response to organic substance	8.352052541245518e-9	8.352052541245518e-9	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,SAA3,THBS1,FSTL3,FBP1,NOG,IL17RE,HRG,FGF1,LBP,GDNF,GPC1,FGF9,BMP2,CXCL1,BMP6,FGF21,AGR2,SFRP1,FAM20C,ADAMTSL2,ANXA1,SLIT3,STC2,REG1,VWA2,VEGFC,FGB,CCL1,BMP10,FGF5,LTBP4,FGF2,WFIKKN2,CCBE1,INHBB,ARG1,CCN1,BMP4,BMP5,APP,COMP,APOB,PGF,PDGFA,PDGFB,INHBA,VEGFB,EDA,IL34,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,GSN,WNT5A,LTBP3,TIMP3,SMOC2,PDGFC
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	8.780090164478508e-9	8.780090164478508e-9	+1	SFRP5,BMP3,THBS1,FSTL3,NOG,GDNF,FGF9,BMP2,BMP6,SFRP1,ADAMTSL2,BMP10,LTBP4,WFIKKN2,INHBB,CCN1,BMP4,BMP5,COMP,INHBA,LOX,WNT5A,LTBP3
GO:0048638	regulation of developmental growth	1.0477504427788587e-8	1.0477504427788587e-8	+1	LEP,HAMP,NOG,OLFM1,SEMA3F,FGF9,AGR2,SLIT1,STC2,REG1,FSTL4,BMP10,TNR,AZGP1,FGF2,SEMA3G,MAPT,BMP4,APP,NGF,WNT5A,NTN1
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1.2599430563815192e-8	1.2599430563815192e-8	+1	SFRP5,BMP3,THBS1,FSTL3,NOG,FGF9,BMP2,BMP6,SFRP1,ADAMTSL2,BMP10,WFIKKN2,INHBB,CCN1,BMP4,BMP5,INHBA,LOX,WNT5A
GO:0006468	protein phosphorylation	1.4298262934808087e-8	1.4298262934808087e-8	+1	IFNA9,HPX,LEP,BMP3,SAA3,THBS1,NOG,TEX101,HRG,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,SFRP1,FAM20C,REG1,VEGFC,CEMIP,BMP10,FGF5,FGF2,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,WNT5A,ANXA2,PDGFC,ENPP2
GO:0071495	cellular response to endogenous stimulus	1.5048992320730172e-8	1.5048992320730172e-8	+1	SFRP5,LEP,THBS1,FSTL3,FBP1,NOG,FGF1,GDNF,GPC1,FGF9,BMP2,BMP6,FGF21,SFRP1,FAM20C,ADAMTSL2,ANXA1,SLIT3,REG1,VWA2,FGB,BMP10,FGF5,LTBP4,FGF2,WFIKKN2,INHBB,ARG1,CCN1,BMP4,BMP5,APP,COMP,APOB,PGF,PDGFA,INHBA,NGF,C1QTNF9,COL4A2,LOX,WNT5A,LTBP3,SMOC2,PDGFC
GO:0060348	bone development	1.6310226646636775e-8	1.6310226646636775e-8	+1	LEP,BMP2,BMP6,TNN,CHAD,FAM20C,MYOC,PTH,MMP13,BMP4,COMP,LOX,TULP3,BGN,LTBP3,ANXA2,PDGFC,FBLN5,BGLAP2
GO:0070887	cellular response to chemical stimulus	1.6760118243596068e-8	1.6760118243596068e-8	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,AMBP,SAA3,THBS1,FSTL3,FBP1,NOG,IL17RE,HRG,FGF1,LBP,GDNF,GPC1,FGF9,SFTPA1,BMP2,CXCL1,BMP6,FGF21,AGR2,SFRP1,FAM20C,ADAMTSL2,ANXA1,SLIT3,STC2,REG1,VWA2,VEGFC,FGB,CCL1,BMP10,FGF5,LTBP4,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,ARG1,CCN1,BMP4,BMP5,APP,COMP,APOB,PGF,PDGFA,CXCL14,PDGFB,INHBA,VEGFB,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,GSN,WNT5A,SOD3,NTN1,LTBP3,TIMP3,SMOC2,PDGFC,FBLN5,ENPP2,BAG6,BGLAP2
GO:0031399	regulation of protein modification process	1.692997345336034e-8	1.692997345336034e-8	+1	IFNA9,HPX,LEP,BMP3,THBS1,HAMP,NOG,TEX101,HRG,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,SFRP1,REG1,VEGFC,CEMIP,BMP10,FGF5,FGF2,MAPT,INHBB,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,WNT5A,ANXA2,PDGFC,ENPP2
GO:0032103	positive regulation of response to external stimulus	2.0355005755795357e-8	2.0355005755795357e-8	+1	HPX,SERPINE1,APOH,SERPINF2,THBS1,PLG,LBP,CXCL1,BMP6,VEGFC,CCL1,FGF2,ARG1,LGALS1,APP,PGF,CXCL14,PDGFB,VEGFB,MASP1,IL34,CCL24,WNT5A,SMOC2
GO:0007399	nervous system development	2.090619721484101e-8	2.090619721484101e-8	+1	CRTAC1,LEP,MUP20,HAPLN3,NOG,GDNF,METRN,GPC1,OLFM1,SEMA3F,CCK,BMP2,SPOCK1,BMP6,TNN,SFRP1,MYOC,ANXA1,SLIT1,SLIT3,REG1,MMP24,VEGFC,TG,ADAMTS1,FSTL4,SRPX2,TNR,FGF5,WNT9A,FGF2,SEMA3G,MAPT,INHBB,LGALS1,EPHB6,SERPINE2,BMP4,WNT11,BMP5,WNT5B,LAMA3,APP,APOB,LAMA5,INHBA,KIRREL3,MATN2,GPC4,IL34,NGF,CCL11,TULP3,GSN,BCHE,NTN4,WNT5A,NTN1,ANXA2,LAMB2,ENPP2,BAG6
GO:0051917	regulation of fibrinolysis	2.3489642154437293e-8	2.3489642154437293e-8	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG
GO:0060541	respiratory system development	2.4993452842976804e-8	2.4993452842976804e-8	+1	NOG,FGF1,FGF9,AGR2,ADAMTSL2,MGP,FGF2,CCBE1,ARG1,BMP4,WNT11,LAMA5,EDA,LOX,TULP3,WNT5A,LTBP3,CRISPLD2,BAG6
GO:0006954	inflammatory response	2.8309679198297315e-8	2.8309679198297315e-8	+1	SAA4,SERPINE1,LEP,SAA3,SERPINF2,CELA1,THBS1,HAMP,IL17RE,KNG1,LBP,BMP2,CXCL1,SMPDL3B,BMP6,REG3G,IL17D,ANXA1,CCL1,KNG2,IGFBP4,LGALS1,EPHB6,KLKB1,APP,IL34,CCL11,CCL24,WNT5A,ENPP3
GO:0051247	positive regulation of protein metabolic process	2.893556239124261e-8	2.893556239124261e-8	+1	IFNA9,HPX,LEP,BMP3,THBS1,HAMP,TEX101,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,IL17D,REG1,VEGFC,CEMIP,BMP10,FGF5,FGF2,CCBE1,INHBB,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,GSN,WNT5A,ANXA2,PDGFC,ENPP2,BAG6
GO:0001558	regulation of cell growth	2.8974250325451746e-8	2.8974250325451746e-8	+1	HAMP,FBP1,HRG,OLFM1,SEMA3F,CRYAB,SFRP1,SLIT1,SLIT3,REG1,IGFBP4,FSTL4,BMP10,TNR,SEMA3G,MAPT,SERPINE2,WNT11,INHBA,HBEGF,NGF,WNT5A,NTN1,FBLN5
GO:0042730	fibrinolysis	3.282367203038513e-8	3.282367203038513e-8	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,FGB,KLKB1,ANXA2
GO:0001935	endothelial cell proliferation	3.446519175601176e-8	3.446519175601176e-8	+1	LEP,APOH,THBS1,PRL3C1,BMP2,BMP6,VEGFC,FGF2,ARG1,BMP4,PGF,PDGFB,VEGFB,CCL11,CCL24,WNT5A
GO:0030323	respiratory tube development	3.9079142389943483e-8	3.9079142389943483e-8	+1	NOG,FGF1,FGF9,AGR2,ADAMTSL2,MGP,FGF2,CCBE1,ARG1,BMP4,WNT11,LAMA5,LOX,TULP3,WNT5A,LTBP3,CRISPLD2,BAG6
GO:0071774	response to fibroblast growth factor	4.410960622141181e-8	4.410960622141181e-8	+1	THBS1,NOG,FGF1,GPC1,FGF9,FGF21,SFRP1,FAM20C,PTH,FGF5,FGF2,WNT5A,SMOC2
GO:0010648	negative regulation of cell communication	4.538304083900769e-8	4.538304083900769e-8	+1	SFRP5,SERPINE1,LEP,THBS1,FSTL3,FBP1,NOG,HRG,GDNF,GPC1,DKKL1,FGF9,BMP2,BPIFB1,DKK4,SMPDL3B,TNN,SFRP1,MYOC,ADAMTSL2,SLIT3,FGB,FSTL4,OLFM4,TNR,WFIKKN2,MAPT,INHBB,ARG1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,APP,WIF1
GO:0023057	negative regulation of signaling	4.9201734224493054e-8	4.9201734224493054e-8	+1	SFRP5,SERPINE1,LEP,THBS1,FSTL3,FBP1,NOG,HRG,GDNF,GPC1,DKKL1,FGF9,BMP2,BPIFB1,DKK4,SMPDL3B,TNN,SFRP1,MYOC,ADAMTSL2,SLIT3,FGB,FSTL4,OLFM4,TNR,WFIKKN2,MAPT,INHBB,ARG1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,APP,WIF1
GO:0030282	bone mineralization	6.126503060679334e-8	6.126503060679334e-8	+1	LEP,BMP2,BMP6,FAM20C,PTH,MGP,MMP13,CCN1,BMP4,WNT11,COMP,LOX,LTBP3,BGLAP2
GO:0007162	negative regulation of cell adhesion	6.245343882134457e-8	6.245343882134457e-8	+1	SERPINE1,THBS1,PLG,HRG,KNG1,BMP2,SPOCK1,BMP6,MYOC,SPACA7,ANXA1,KNG2,TNR,ARG1,LGALS1,SERPINE2,BMP4
GO:0050789	regulation of biological process	6.336064030888678e-8	6.336064030888678e-8	+1	IFNA9,SFRP5,APOA5,SERPINA1D,HPX,SERPINE1,LEP,APOH,BMP3,MUP20,TIMP4,AMBP,SAA3,SERPINF2,CELA1,GALP,THBS1,SERPINA9,FSTL3,WAP,HAMP,ADAMTS5,PLA2G5,FBP1,PZP,NOG,TEX101,SERPINA1F,MUC5B,IL17RE,PLG,HRG,FGF1,ALB,KNG1,LBP,JCHAIN,GDNF,PRL3C1,METRN,BPIFA1,GPC1,OLFM1,RSPO1,LYPD6,DKKL1,WFDC9,MUC5AC,ITLN1,SEMA3F,ITIH1,CCK,FGF9,SFTPA1,BMP2,CXCL1,LIPC,CRYAB,BPIFB1,HTRA4,SPOCK1,DKK4,OTOL1,MFGE8,SMPDL3B,PIGR,BMP6,TNN,FGF21,R3HDML,CHAD,REG3G,AGR2,SECTM1B,SFRP1,FAM20C,MYOC,ADAMTSL2,SPACA7,IL17D,ANXA1,SLIT1,SLIT3,SMOC1,STC2,REG1,PTH,VWA2,VEGFC,FGB,EGFLAM,MGP,MMP13,CCL1,TG,FETUB,KNG2,MMP7,ADAMTS1,MUG1,IGFBP4,FSTL4,OLFM4,CEMIP,WFDC13,SRPX2,BMP10,TNR,FGF5,AZGP1,LTBP4,WNT9A,ENHO,FGF2,WFIKKN2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,LGALS1,EPHB6,CCN1,ITIH5,SERPINE2,BMP4,WNT11,BMP5,KLKB1,WNT5B,BTC,LAMA3,APP,CFI,WIF1,COMP,APOB,ITIH2,LAMA5,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,GPC4,OLFML2A,SOGA1,MASP1,EDA,HBEGF,IL34,PLTP,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,CDSN,TULP3,GSN,BCHE,ANGPTL3,NTN4,NENF,WNT5A,NTN1,ENPP3,ADAMTSL4,LTBP3,TIMP3,SMOC2,TFF3,FBLN2,ADGRE5,ANXA2,PDGFC,FBLN5,SPARCL1,LAMB2,CCDC80,ENPP2,FUCA2,BAG6
GO:0098542	defense response to other organism	7.159108013374065e-8	7.159108013374065e-8	+1	IFNA9,HPX,SERPINE1,LEP,GALP,HAMP,ADAMTS5,MUC5B,DEFA5,HRG,KNG1,LBP,JCHAIN,LYPD8,BPIFA1,WFDC9,CXCL1,GP2,BPIFB1,SMPDL3B,REG3G,ANXA1,REG1,FGB,CCL1,KNG2,WFDC13,ARG1,APP,CFI,CXCL14,ENDOD1,MASP1,IL34,CCL11,CCL24,GSN,WNT5A
GO:0001649	osteoblast differentiation	7.849493310332583e-8	7.849493310332583e-8	+1	BMP3,NOG,FGF9,BMP2,BMP6,TNN,SFRP1,FAM20C,MYOC,SMOC1,VEGFC,FGF2,CCN1,BMP4,WNT11
GO:0030308	negative regulation of cell growth	9.21884137434932e-8	9.21884137434932e-8	+1	FBP1,HRG,SEMA3F,CRYAB,SFRP1,SLIT1,SLIT3,FSTL4,BMP10,TNR,SEMA3G,SERPINE2,WNT11,INHBA,WNT5A,NTN1
GO:0051248	negative regulation of protein metabolic process	1.1062001762968684e-7	1.1062001762968684e-7	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,PZP,NOG,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,BMP2,CRYAB,SPOCK1,R3HDML,SFRP1,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,MAPT,INHBB,ITIH5,SERPINE2,BMP4,APP,ITIH2
GO:0048699	generation of neurons	1.1123250903473913e-7	1.1123250903473913e-7	+1	CRTAC1,LEP,NOG,GDNF,METRN,OLFM1,SEMA3F,CCK,BMP2,SPOCK1,BMP6,TNN,SFRP1,MYOC,SLIT1,SLIT3,REG1,VEGFC,ADAMTS1,FSTL4,TNR,WNT9A,FGF2,SEMA3G,MAPT,LGALS1,EPHB6,SERPINE2,BMP4,WNT11,BMP5,WNT5B,LAMA3,APP,LAMA5,INHBA,KIRREL3,MATN2,NGF,TULP3,BCHE,NTN4,WNT5A,NTN1
GO:0060429	epithelium development	1.1215235586979826e-7	1.1215235586979826e-7	+1	SERPINE1,NOG,FGF1,GDNF,BMP2,DKK4,BMP6,REG3G,AGR2,SFRP1,FAM20C,ADAMTSL2,ANXA1,REG1,VEGFC,MGP,WNT9A,FGF2,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,LAMA3,LAMA5,PGF,PKHD1,INHBA,COL15A1,EDA,HBEGF,CCL11,CDSN,TULP3,NTN4,WNT5A,NTN1,ADAMTSL4
GO:0043408	regulation of MAPK cascade	1.1817631731743531e-7	1.1817631731743531e-7	+1	LEP,SERPINF2,THBS1,PLA2G5,FGF1,FGF9,BMP2,FGF21,SFRP1,MYOC,FGB,CCL1,IGFBP4,FGF2,CCN1,BMP4,APP,PDGFA,PKHD1,PDGFB,VEGFB,IL34,NGF,CCL11,CCL24,NENF,WNT5A,TIMP3,PDGFC
GO:0070372	regulation of ERK1 and ERK2 cascade	1.1934130487635651e-7	1.1934130487635651e-7	+1	SERPINF2,PLA2G5,FGF1,BMP2,FGF21,FGB,CCL1,FGF2,CCN1,BMP4,APP,PDGFA,PKHD1,PDGFB,VEGFB,NGF,CCL11,CCL24,TIMP3,PDGFC
GO:0016310	phosphorylation	1.3428193311524167e-7	1.3428193311524167e-7	+1	IFNA9,HPX,LEP,BMP3,SAA3,THBS1,FBP1,NOG,TEX101,HRG,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,SFRP1,FAM20C,REG1,VEGFC,CEMIP,SRPX2,BMP10,FGF5,FGF2,MAPT,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,WNT5A,ANXA2,PDGFC,ENPP2
GO:0010810	regulation of cell-substrate adhesion	1.6766136057713132e-7	1.6766136057713132e-7	+1	SERPINE1,THBS1,PLG,HRG,SPOCK1,AGR2,MYOC,EGFLAM,OLFM4,LGALS1,CCN1,PKHD1,PDGFB,SMOC2,FBLN2,CCDC80,ENPP2
